param,gene,rhat,ess_bulk,ess_tail,rhat_issue,ess_issue
gamma,POLR3G,1.001174868126841,3197.100491207241,2205.819487201301,False,False
gamma,TBC1D30,1.0012799542676347,2057.316309696221,1988.7144382610775,False,False
gamma,TMEM248,1.0013637362253542,3222.5348678547366,2332.635842981384,False,False
gamma,BNC2,1.001064896895761,2734.2968265524382,2401.089888520786,False,False
gamma,YTHDF2,1.000232393141777,3101.000532142521,2280.0528897718063,False,False
gamma,HSBP1L1,1.0005172655361305,2596.6595728016714,1601.5095868517355,False,False
gamma,UTS2R,0.9999391682076418,2969.6449485502817,2296.0084776670406,False,False
gamma,SYT13,0.9994577959972419,3204.729623828434,2399.6089593630113,False,False
gamma,IMPA1,1.0018412169265203,2844.474299978515,2182.3302594193246,False,False
gamma,FAM198A,1.0012665503104505,2881.993273449384,2376.4761957637043,False,False
gamma,LINGO1,1.0002071203469265,3087.4062497062555,2574.413706936731,False,False
gamma,CHMP6,1.0015581512339549,2915.10380883008,2109.558453163328,False,False
gamma,PMF1-BGLAP,1.0004025310406242,3028.052165353011,2288.5911476664064,False,False
gamma,RBFOX2,1.0022067607630978,3111.7972643928797,2186.6887283131837,False,False
gamma,LEMD3,1.001574947387636,3119.208592985487,2454.531920389752,False,False
gamma,FKBP9,1.0020786190002007,2353.3916155546435,2033.2801556637382,False,False
gamma,MYO6,1.0000459119904221,3523.88025816382,2202.139585212276,False,False
gamma,RLTPR,1.0016237664588359,2425.3119819561575,2094.560714432544,False,False
gamma,FCHO1,1.0030287317655993,3021.4687426588675,2358.981479018906,False,False
gamma,GHDC,1.0003259105563178,2843.320611590038,2290.063496837757,False,False
gamma,TRAPPC2L,1.0008128334625193,3128.843314162339,2178.2166447653226,False,False
gamma,DLG1,1.0018713912605313,2532.847249466186,1981.8133856139646,False,False
gamma,OR10W1,0.9996853321800031,3056.754793339687,2510.9656753613513,False,False
gamma,MOK,1.000137500445301,2698.4865242397254,2256.640156771225,False,False
gamma,CAMK1G,1.0009445031763526,3305.162079820606,1991.0423231454129,False,False
gamma,IRS4,1.001764567012407,2305.641872101443,2244.2357014749055,False,False
gamma,OR10H2,1.0013318338856472,3037.9410081225565,2141.375776686222,False,False
gamma,ACOT7,1.0004454118170178,3179.9316915437726,2039.9670218888032,False,False
gamma,MMP27,1.0015141096344031,2938.0370210905503,2256.484207186508,False,False
gamma,TACC1,1.0014156278553588,3260.5499729500757,1915.739598810814,False,False
gamma,CPLX3,1.0003888926237465,3069.6033252292236,2560.4442075210545,False,False
gamma,FAM35A,1.000221973923641,2460.5202471307502,2147.266321761184,False,False
gamma,TAB3,0.9995828537355786,2834.8239327307497,2318.6487484655686,False,False
gamma,RAB4A,1.0021498831515536,2795.690976139231,1880.6399600111565,False,False
gamma,UCP2,1.000675583060466,2781.4596419092036,2241.3890437873633,False,False
gamma,ZNF214,1.0001220997842473,2814.8666886195438,2200.5205480817717,False,False
gamma,KDM4E,1.0027445584466084,2678.7695143687165,2454.9935952893984,False,False
gamma,SLU7,0.9996294718854184,3442.9480911672817,2061.4330820499285,False,False
gamma,DMXL1,1.0001180050485035,2659.989324234378,2237.597176552225,False,False
gamma,PTPN9,1.0011488285783932,2619.315921965485,2217.566013099008,False,False
gamma,CBLL1,1.0010261221952854,2657.354726983096,2274.561176495926,False,False
gamma,SLC43A3,1.0008131221966852,2835.246323286117,2339.1879505780926,False,False
gamma,OSBPL11,1.0007280642803376,3142.217263168004,2118.9651573195342,False,False
gamma,PTH1R,1.0012613176779324,2400.9811017726797,2115.474696724278,False,False
gamma,FAM109A,1.0004458159673102,2793.565616802728,2458.286042164924,False,False
gamma,OR4D11,1.0011808405209983,2223.3165169163944,2109.63804227071,False,False
gamma,SRP54,1.0018395325410652,2961.8349294275617,2223.3859305300134,False,False
gamma,CXCR2,1.0018495414405044,2691.2730015208185,2324.6285043973116,False,False
gamma,TRHR,1.000822772148305,2521.320053555105,1757.4551135612835,False,False
gamma,HAUS6,1.0014527599277367,2515.4730222819276,2184.380945363486,False,False
gamma,SIRT7,1.0009728829460507,2482.5983355016497,1547.6378200964136,False,False
gamma,ATP5G1,1.0005636431523606,2973.1416814671447,2269.478277236069,False,False
gamma,COL17A1,1.0000268213055123,3407.882314333132,2316.110465679966,False,False
gamma,MAATS1,1.0011283215406288,2806.1828034133964,2450.124321545096,False,False
gamma,RALGAPA2,1.0011352122776696,3107.975491397843,2201.5809552538876,False,False
gamma,RBM18,0.9998630766616228,3140.3329634202605,2218.485207032205,False,False
gamma,DNAJB7,1.0019290411828383,2536.285056044481,2193.091303760001,False,False
gamma,SPINT2,1.000570630120202,2661.4704385629925,2025.6059853843653,False,False
gamma,ANKRD33,1.0022918645698313,2192.9132327881957,2171.1779835883103,False,False
gamma,SMYD2,1.0003443225955069,2809.3569666437174,2248.5718214305207,False,False
gamma,ZNF576,1.0005365912803912,2678.4822402875384,2252.2917867679384,False,False
gamma,SLC18A2,1.0004526320527516,3040.3383923753704,2317.969705749819,False,False
gamma,SURF6,1.0007549313249664,2821.9784039611086,2424.8201825201436,False,False
gamma,ATOH8,0.9994523289438805,2529.2690189624195,2004.461548502608,False,False
gamma,TUBA8,0.9999222903764556,2976.5551306503153,2545.50576872017,False,False
gamma,MLLT11,1.0030802304076583,3310.927258101563,2499.1005825113953,False,False
gamma,LDLRAP1,1.000945191658537,3720.9434476046176,2474.045263924238,False,False
gamma,FCN1,1.0021754409914654,2663.434056040187,1997.2979913153024,False,False
gamma,HMCN2,1.0020763071776204,2830.92863521761,2221.1385828576554,False,False
gamma,ZNF354C,1.0007326440341229,2810.562747019676,2299.618056789677,False,False
gamma,CCDC47,1.0003653649370292,3297.3052867235456,2123.8545631750408,False,False
gamma,ENOSF1,0.9993451995083255,3210.665177726916,2149.0017834660553,False,False
gamma,NEK4,1.000570347732425,2810.932882467226,2356.6902342704725,False,False
gamma,LNX1,1.0008757859553623,3221.6922207685825,2150.830911232238,False,False
gamma,CERS5,1.0005563816934686,2673.307083828086,1971.409916087843,False,False
gamma,KRR1,1.0014620247836967,2834.220540364077,2419.4865526595363,False,False
gamma,PI4K2A,1.0012687466135282,2276.8666673878547,2310.199960536755,False,False
gamma,RFPL2,1.0002231379548996,2991.285971317691,2374.647404735032,False,False
gamma,MS4A4A,0.9999793618112263,2716.5420389818614,2295.9125474350476,False,False
gamma,CTAGE4,1.0001034218977325,2773.7826389555407,2273.037080151551,False,False
gamma,STAMBP,1.0018741583896773,2664.252277684356,2073.0237893985714,False,False
gamma,N4BP2L2,1.0016927027265643,3140.864417354576,2193.4307351886982,False,False
gamma,CMSS1,1.001911515219498,3113.455398513527,2159.713583088052,False,False
gamma,KPNA1,1.000139341779955,2744.8410796997646,2133.3339817808496,False,False
gamma,TMEM120A,0.9999765971758298,3270.166789148217,2213.4907559384037,False,False
gamma,GABARAPL1,1.0014752117654275,3150.0478160140106,2294.6436976713026,False,False
gamma,SNRPA1,1.0002608427518132,2937.5693480439922,2134.2787273114923,False,False
gamma,DNM3,1.0008216761328823,2236.3827781136392,2226.7000480752863,False,False
gamma,RAB43,1.000140470026369,2735.5835469813405,2271.5740772995855,False,False
gamma,RCC2,1.0011791816506694,3005.15068265148,2173.177474849182,False,False
gamma,PPP2CA,1.0008777626631389,3001.4338412847196,1906.3275571531972,False,False
gamma,SST,0.9999296841629469,3268.375106343505,2203.095868283534,False,False
gamma,OR2C1,1.0006487932878343,3684.1053935639275,2260.7895396815866,False,False
gamma,TRAPPC3L,1.0013212072934885,3336.392077336306,1748.549217007633,False,False
gamma,LIPC,1.0020080714138424,3478.5497585413764,2247.841340050051,False,False
gamma,PLEKHA2,1.002801624628096,3038.7287416873037,2134.74787110457,False,False
gamma,PLXDC2,1.0007470042341104,3190.739994376768,2321.583891902927,False,False
gamma,PLEKHA8,1.001440015336134,2611.0292221847403,2248.4348342462754,False,False
gamma,TBC1D31,1.0008037039163509,2837.8112710255677,2290.3104546384516,False,False
gamma,LOC100134391,1.0002896768467224,3027.637386693315,2287.85465811963,False,False
gamma,PPP1CB,1.0003928380389466,3127.4499612609093,2093.732996020334,False,False
gamma,PEX5L,0.9998906955680258,2536.486845983145,2025.0466957219428,False,False
gamma,C10orf90,1.0016926422452426,3214.3852931244123,2587.6141715466,False,False
gamma,SLC45A4,1.0001997559247613,2872.9545352162722,2246.480975252072,False,False
gamma,PM20D1,1.001732235580769,3450.198898148691,2387.291949768146,False,False
gamma,FAM98C,1.0013723315493108,2669.8861456832706,2033.1610077450148,False,False
gamma,DNAH9,1.0004432233536338,3146.810803364053,2380.2408574512897,False,False
gamma,KLHL15,1.001207932828574,3187.376778775582,2102.7593979469743,False,False
gamma,PRND,0.9995962001165056,2575.0054133942617,2092.7722991050737,False,False
gamma,IFNA1,1.0002446739342465,2566.1320886309554,2042.685741135582,False,False
gamma,ALG1L,1.0005630422914822,2940.807233640415,2323.4164411378897,False,False
gamma,SCGB2B2,1.0001744341365348,2868.8441521384016,2263.7758122135247,False,False
gamma,TOPAZ1,1.000808532658019,3136.3779059743383,2185.3201720319657,False,False
gamma,KANSL3,0.9996721383361279,2708.4057897496964,2199.609097335095,False,False
gamma,PSG8,1.0004337583184235,2253.4605981093137,2058.8325773170063,False,False
gamma,AMELY,1.0002886195313478,3009.8057352762175,1999.8566444513024,False,False
gamma,ANTXR2,1.0018456354658314,2498.1548635724807,2161.980196606154,False,False
gamma,C3orf79,1.0000800283329052,3339.5118243865063,2149.7981987275334,False,False
gamma,TEX33,1.000229531646976,2715.3778490180766,2145.0268312843345,False,False
gamma,CAMK1,0.999409844017251,3512.1707214950065,2320.0758537455695,False,False
gamma,CCDC186,1.0005379964840515,2696.5975623649797,2057.2306096644656,False,False
gamma,COL4A2,0.9999686235404136,2935.4742927145517,2272.087620599957,False,False
gamma,UPP1,1.0022634699694328,2769.2316925921828,2105.7316424607466,False,False
gamma,DNAJC28,1.0010823310602293,2905.984608429419,2157.9738304289863,False,False
gamma,FOSL1,1.0003835783959967,3124.862753965721,2477.017447392894,False,False
gamma,PCDHB16,1.0009342508280457,3426.102046976152,2476.2411257884605,False,False
gamma,FBLIM1,1.0003816729620627,2720.8495196876606,1963.11690452063,False,False
gamma,KIRREL2,1.0005200104182776,2998.9334612705698,2376.008732926601,False,False
gamma,FAM107A,1.000920517500355,2947.8877467132143,2336.3895789018993,False,False
gamma,C22orf23,1.0001197743827386,2743.5241564839666,2141.322761889589,False,False
gamma,C9orf173,1.0003884173097388,2897.080559332324,2383.8503282657953,False,False
gamma,RIC8A,1.002761887114775,3110.5054993465073,2189.102518325269,False,False
gamma,KIAA1211,1.0033366486941278,2979.482253433478,1912.0921371868756,False,False
gamma,LOC158434,0.9999306454659048,2384.8693819707873,1970.1977638608864,False,False
gamma,MIB1,1.0012531729900298,2813.273721365946,2297.687404974471,False,False
gamma,TLDC2,1.0030513872422833,3318.1641686636167,2488.567528591942,False,False
gamma,LKAAEAR1,1.000181972719081,3055.0449751881965,2476.8930700829424,False,False
gamma,2023-03-01 00,1.0005218309550974,1736.5034226215114,2117.0794911266394,False,False
gamma,BBC3,1.0006799312324834,2816.323407507196,2165.9076401795032,False,False
gamma,ID3,1.0003261537086738,2673.1407255545478,2105.8043013866727,False,False
gamma,APOBR,1.0000726176587376,2675.372578507423,2199.0246126846173,False,False
gamma,POGLUT1,1.003066348539319,2766.082188079142,1960.880464830563,False,False
gamma,MZT1,1.0003003195233067,2762.8883242186107,2204.0214747179634,False,False
gamma,CASD1,1.001559653439083,2825.4818957906577,2059.0528389507904,False,False
gamma,TNK1,1.001187795517875,2800.4505710123954,1890.8102332115318,False,False
gamma,OR2T12,1.0001509221934486,3186.97301815332,2096.5043493099383,False,False
gamma,DMRTC2,1.0002898844202415,3528.0795363759967,2277.3910096148666,False,False
gamma,SLC35G4,1.0009810772686454,2966.611182526148,2174.667944471792,False,False
gamma,RNF34,1.000616858431683,2962.626570361266,2236.0521504025023,False,False
gamma,FAM189A2,1.0008622641596694,2553.2162658817406,2253.928919178716,False,False
gamma,TRIM48,1.0032851458647178,3023.9848858192363,2504.4590249730236,False,False
gamma,TIMM44,1.0026652082363208,2751.6969671536604,2199.6997276770885,False,False
gamma,SIAE,1.0003195368506104,3089.524556094912,2268.7845357669844,False,False
gamma,IRAK1BP1,0.9999431038311364,3232.242171155568,2367.9870213810223,False,False
gamma,MGEA5,0.9994132265989812,4921.803687388358,2285.2573304254106,False,False
gamma,PHF6,1.0006347316034716,3849.1872541752773,2222.6216980157187,False,False
gamma,ZNF707,0.9996637156280064,4842.224785410427,2453.44142727366,False,False
gamma,ORAI1,1.0007429638301613,3902.5833831763875,2353.928850213342,False,False
gamma,DPF2,0.9998797734422904,4290.930453569256,1725.161802076371,False,False
gamma,VRK1,1.0020565366512326,4728.594297152185,1915.9740893202406,False,False
gamma,DHDDS,1.0002036193595993,3502.2071400978652,1837.4460812267714,False,False
gamma,UBE2H,1.001809754151468,3662.5820505231054,2048.4203347841803,False,False
gamma,BTBD8,1.0007389303624084,4842.872751986316,2015.7197349081878,False,False
gamma,PAXBP1,0.9999373601905287,3832.875344390432,2205.69591194217,False,False
gamma,PCDHGA2,1.0002008138255265,4310.026275932038,2274.9948158046727,False,False
gamma,TUSC5,1.0030091496213511,3640.0683737368845,2121.4058122131455,False,False
gamma,TAF1,0.9994130747683015,4506.6541246758015,2236.327985342514,False,False
gamma,ERCC3,1.0028825311881813,4773.041772860186,2355.3739517578033,False,False
gamma,WDR77,1.0022068796545995,4532.527418932869,2333.5728713957446,False,False
gamma,GRIPAP1,1.000895430026823,4345.31810190787,2206.4028248787763,False,False
gamma,SOCS1,1.0034380688992597,3739.2846385906923,1907.6548344631221,False,False
gamma,POLR2D,1.0038526355448436,4053.2960385446986,1937.2286907922849,False,False
gamma,ALDOA,1.000005908541127,4598.847135493973,2092.593193593071,False,False
gamma,ZNF624,1.0012703012391666,5058.046728876254,2160.3317658627648,False,False
gamma,SYVN1,1.0020102956318178,4898.077779477709,2150.4629331613764,False,False
gamma,SIAH2,1.000653224448246,4050.5979400948554,1826.943542398385,False,False
gamma,TMEM258,1.0005060049847523,4362.822942565316,2340.554551316538,False,False
gamma,METTL3,1.00129971277612,4021.6899654193194,2156.789445442466,False,False
gamma,DOHH,0.9999551739420571,3806.2244696272282,2241.9634415628116,False,False
gamma,PRKAR1A,1.0012202835550852,4055.6757806765436,2178.173253188443,False,False
gamma,DCUN1D5,1.0006142137196208,3933.654572260036,2394.3925114721374,False,False
gamma,TMEM203,1.0019975063836974,3946.203857767032,1450.8339339419992,False,False
gamma,NFKB1,1.0010781070180226,3078.2153210037714,2147.773301369312,False,False
gamma,RICTOR,1.0013507563840487,4533.9980694785945,2214.5282185073706,False,False
gamma,TSR3,0.9995145919748453,4399.429531438391,2042.931658561636,False,False
gamma,XRCC3,0.9999817177924913,4727.894996487316,2227.816348559348,False,False
gamma,RNF169,1.000535389642902,4567.435869638923,2157.959116399618,False,False
gamma,ZNF384,1.0006002477921652,3596.5398368738165,2191.6997933816383,False,False
gamma,ANKIB1,1.0004928685355692,3568.0669324323267,2177.526010039143,False,False
gamma,C16orf72,0.9997752849835018,4106.5544336485955,2023.0932977216796,False,False
gamma,CCND3,0.9999942727370373,4091.801273856362,2147.217362356594,False,False
gamma,CSNK2B,1.0008383639936185,4017.0956604294893,1930.9690158752333,False,False
gamma,RQCD1,1.0013371247310134,4223.986227089665,2098.583267210003,False,False
gamma,GTF2B,1.0006021313509068,3885.242781928386,2211.9958252433726,False,False
gamma,CBLB,1.0022613474408424,3880.435424327682,2158.352507400296,False,False
gamma,POLR2C,1.0011934502017767,4329.744969036231,2443.9970566871616,False,False
gamma,GADD45B,1.0012491476120646,3915.6783200672594,2060.296548528687,False,False
gamma,NCOR1,1.003138529738824,3342.290832726438,2267.7287031518613,False,False
gamma,UBE2D3,1.00045307069383,4134.335910384521,1700.9091027550307,False,False
gamma,PRKDC,1.0006511736831354,3735.668903186573,2095.269149628162,False,False
gamma,DDX6,1.0019164260428266,3820.4167531321636,2123.5703698149514,False,False
gamma,ARL6IP6,1.0004389438371857,4281.24515257564,2256.496174143279,False,False
gamma,SUPT5H,1.001619091986864,4140.546640340013,1816.4487127175778,False,False
gamma,RFT1,1.0011080121577463,3056.0209243561335,2295.6203067461997,False,False
gamma,NCKAP1L,1.001542151007251,4445.73175706556,2222.4509601442533,False,False
gamma,DHX16,1.0007457331440113,4186.157530833894,2230.96651867707,False,False
gamma,ARMC7,1.0006577665763994,4148.43837332263,2183.100847480663,False,False
gamma,CRCP,1.000552670181225,3929.916720904265,1922.8274081998102,False,False
gamma,EXOSC6,0.9999918916838373,3617.485042606616,2237.14026227923,False,False
gamma,PHIP,0.9998530567507762,3699.062105918194,2288.91564589097,False,False
gamma,APITD1,1.0021094219459326,3693.9089833110165,1890.081569729966,False,False
gamma,OLIG2,0.9997149954541196,3529.3584939249163,1867.9183172065832,False,False
gamma,PRKCQ,1.000122882369178,3234.307178045501,2039.5005539032293,False,False
gamma,POLG,1.0002968440100497,4993.249195482376,1922.1969250442105,False,False
gamma,PNKP,1.000124506079932,4198.8982813468765,2134.0999725669294,False,False
gamma,ATL1,1.0022467426279393,4370.826328851132,1897.5965043958718,False,False
gamma,GPR83,1.0025298834337228,3669.715187453548,2242.0288494091133,False,False
gamma,TEX15,0.9998202454930447,3549.430955064718,2211.642988282374,False,False
gamma,CDCA5,1.000701085731064,4131.064536159965,2307.3616804531957,False,False
gamma,DLX2,1.00079878634497,4363.236006303849,2207.401670235031,False,False
gamma,RANBP9,1.002890647753208,4100.852043260549,2198.054957526736,False,False
gamma,ALG3,1.0018609964566063,4171.533824852286,2194.7563669171523,False,False
gamma,ATP2B2,1.0008844162370458,4666.7655974408,2286.3940887061262,False,False
gamma,NAA40,1.0007168545105778,3713.9998833421755,2249.719309444911,False,False
gamma,SEC63,1.001505515067536,4712.533024871136,2052.6193399626595,False,False
gamma,WTAP,1.0003662807170537,3617.8057703041322,2370.4837123649777,False,False
gamma,TRNAU1AP,0.9997612064562023,4831.6648738157755,2348.163944436448,False,False
gamma,GIMAP8,1.0001458796880132,4054.821480436344,2337.5932882097713,False,False
gamma,UBL5,0.9999713807528718,4455.138037712468,1967.9399540683644,False,False
gamma,PSAP,1.0001942723191868,5205.789749842306,2164.0751372556056,False,False
gamma,SCX,0.9999698561995615,4261.725839395505,2175.195972823333,False,False
gamma,ALG5,0.9995978188576489,4039.7581454338806,1904.1456617741255,False,False
gamma,APOBEC2,1.00048167828255,4043.6215928411707,2314.847086943976,False,False
gamma,ANP32A,0.9999155738547849,4516.947142910583,1943.206613926036,False,False
gamma,AGFG1,1.00012553910344,4013.259337150097,2206.646968225685,False,False
gamma,LSM14A,1.0044865445758344,3607.3962807336543,2071.033010804905,False,False
gamma,ZSCAN23,1.000207999305425,4247.550221602605,2228.068235093129,False,False
gamma,PARVB,1.0011594729708129,4218.177163843065,2248.1204059654956,False,False
gamma,MED23,1.0027683554797677,4093.2022420474,2171.724078597924,False,False
gamma,ZNF740,1.0003626454786334,4373.288338985222,2430.8174393118284,False,False
gamma,PRR23A,1.0012536542752113,4132.621884110106,2019.1308222500936,False,False
gamma,LOC100289561,1.0025508843157729,3503.3772397410103,1992.5018057762934,False,False
gamma,CAMK1D,0.9998839893667453,3965.266147267959,2150.9053391591615,False,False
gamma,COPRS,0.9997833339892798,4073.8259574366193,2075.637043258955,False,False
gamma,S100A16,1.002204950760735,3963.9388977103617,2089.190922403992,False,False
gamma,KRTAP19-7,1.0013413142765568,4205.48635137576,2149.31211260054,False,False
gamma,HIC1,1.0009255107734565,3621.3215560378308,2229.15362596677,False,False
gamma,CCT5,1.0028227073887905,4051.9681960595276,2341.435765263289,False,False
gamma,CEP85,0.9997299307485012,3678.5241663721586,2214.053187714715,False,False
gamma,GDAP2,1.0038768574560373,4192.190551963315,2253.541885236301,False,False
gamma,BRPF3,1.0001024895457826,4673.918124367586,2073.8900214643727,False,False
gamma,GZMK,1.000912368990839,3851.702041663222,2127.4425885136407,False,False
gamma,THAP7,1.001098091460273,4742.797823284079,2133.828803020863,False,False
gamma,NINJ1,1.0018554464383869,4193.686327720535,2335.761506758712,False,False
gamma,ARR3,1.000192528260063,3408.7219560043263,2075.130486606403,False,False
gamma,GMNN,1.0002677449066053,3767.7973192983845,2050.9493518047643,False,False
gamma,MEF2D,1.0018472670856242,4465.194461639902,2254.3326765280913,False,False
gamma,FBXO43,1.0020717249011144,4708.6628259000545,2029.679369019406,False,False
gamma,DYNLRB2,1.000977144310673,4534.386962952621,1963.6416664948902,False,False
gamma,OR13C5,1.0007068227324885,4283.385478003643,1815.268494721292,False,False
gamma,KIAA0355,1.0004304119152618,4266.562181560823,1856.8610725860467,False,False
gamma,IRF2BP1,1.001220298231344,4125.145631042889,1907.358046240305,False,False
gamma,OLFM1,1.0005591087939516,3712.993664037633,2027.532134416715,False,False
gamma,SYNGR3,1.0001188670134074,3885.0345764096887,2257.816643502481,False,False
gamma,CCDC34,1.0001718114349387,4658.067315399231,2273.582512905728,False,False
gamma,PAGE2B,1.0061340503696996,4595.935251290593,2131.078163781804,False,False
gamma,LINGO3,1.0007288060329949,4624.385481456984,1862.885913180077,False,False
gamma,C12orf80,1.002033049906079,3971.48924440579,2294.173833495077,False,False
gamma,ADAMTS6,1.0015648068852674,3554.3138709770683,2149.4130748698135,False,False
gamma,CBFA2T3,0.9998509155246996,3947.8970987518974,2275.4314017688903,False,False
gamma,TNFRSF14,1.0010709950058059,4117.246225519076,2328.47005541029,False,False
gamma,ZFP62,1.0003904001079396,4091.30292450686,2374.546688681053,False,False
gamma,FUT5,1.0059233776675502,4620.1372560455075,1716.291658585249,False,False
gamma,MLANA,0.999847949381991,4777.535326905106,2185.5814457081788,False,False
gamma,INAFM2,0.9998918394208312,3755.6070390222835,2038.6344514292982,False,False
gamma,C17orf47,1.001857599166158,4012.034906335146,2229.5017960278215,False,False
gamma,MFAP4,1.0011345689829434,3743.536095648082,2113.200221656436,False,False
gamma,TAS2R10,1.0003843084313855,4235.466695033257,2326.144158626501,False,False
gamma,MNT,1.00065998785472,4080.747290183335,2117.9842684159803,False,False
gamma,LUC7L3,1.0005685800580713,4002.8775412516115,2274.009740981582,False,False
gamma,NSF,1.0003898900823822,4470.454743400923,2067.709002315131,False,False
gamma,SLC26A9,1.0083030067835046,3868.4101325734364,2037.2370629546535,False,False
gamma,C1orf146,1.0007323689831364,4189.661268631678,1927.3465542762012,False,False
gamma,KNSTRN,1.0002945076095993,3230.7711851931476,2255.935171678771,False,False
gamma,BRIP1,1.0029325158441809,4197.303474481058,2285.9069827443222,False,False
gamma,EGFL7,1.0010083262127838,3898.8152664636273,2097.4778444576696,False,False
gamma,CD82,1.0002788081104343,3891.186975866169,2215.4034838695184,False,False
gamma,OAT,1.0014796619400637,3795.746024451885,1810.4580083886708,False,False
gamma,ENY2,1.0006244592341254,4568.103275098687,1847.957902384398,False,False
gamma,TDGF1,0.9997097294824622,4511.142273245109,2129.804069667747,False,False
gamma,DNAJC21,1.0028624966648176,4703.255008124105,2190.7890801160283,False,False
gamma,ABR,0.9996790008112897,4384.071322524943,2037.7018095524168,False,False
gamma,NDUFB9,1.0024893761167346,4066.103874628318,2220.732915247792,False,False
gamma,MYBPC3,1.0022890282705648,4336.951574439078,2089.612316527925,False,False
gamma,ITK,1.0009673481327492,3546.8584303185717,2347.099586234715,False,False
gamma,COL8A2,1.0007629082920428,4048.280897414999,2197.9710383110546,False,False
gamma,ZKSCAN8,1.0040419972383121,4014.0816918698483,2099.035243288916,False,False
gamma,2023-09-07 00,1.0012044226859402,3545.727705364416,2157.444049024009,False,False
gamma,GAGE12I,0.9997123427607466,3994.9172943015083,2111.0291899354484,False,False
gamma,DNAJB6,1.0015519934192463,3562.7154359041956,1747.9156135517715,False,False
gamma,SPANXB1,0.999789213952151,4195.191283077154,2135.6832648095133,False,False
gamma,PAX7,1.0003171224899503,3893.2522238845895,2428.041535667374,False,False
gamma,FAM46A,1.0008274847855487,4536.144032769865,2217.2304497620134,False,False
gamma,MRPS30,1.000636853137373,4529.313884851661,1958.2393621426936,False,False
gamma,LOC653602,0.9995530858974223,4484.657675164442,1870.1928232770538,False,False
gamma,LRRTM2,1.0013503702300663,5049.149944156608,1987.7689127005476,False,False
gamma,LCN9,1.0027683744253268,3976.6177901182764,2246.0008078243222,False,False
gamma,TOP2A,0.9996004407959761,4816.455403385278,2537.1265820412104,False,False
gamma,DEFB132,1.0022549172777535,4264.23614767535,2425.356264219412,False,False
gamma,C19orf24,1.0027161813478347,4575.150684491094,2195.189649770368,False,False
gamma,DEFB136,1.0001883698668184,3210.8333143294954,2047.2693974481313,False,False
gamma,ARFGEF1,1.000684875660903,3590.7587711622296,1980.111602784541,False,False
gamma,CNPY3,1.0009396378821307,3738.247726381063,2070.8859527129316,False,False
gamma,C1QL4,0.9994710770757135,3527.214213846477,1446.5878288844622,False,False
gamma,MAGEA4,0.9998012377650319,4246.628144403623,2285.148280824582,False,False
gamma,LMBR1,1.00173836548907,3474.840395799902,2180.828430012211,False,False
gamma,GET4,1.001116957134968,4325.354091994622,1877.3121890639968,False,False
gamma,MYD88,1.0007342885982937,3983.078121058653,2086.560832371121,False,False
gamma,RFC5,1.0016783295748122,3871.9636651814553,1916.3112599176964,False,False
gamma,GOSR2,1.0007282613253472,3783.8569369591637,1964.5251487523517,False,False
gamma,ERGIC3,0.9992883881004936,4178.5996355167035,1898.9220071619518,False,False
gamma,FOXD4L1,1.0046149173101442,3951.829265049068,2030.5424920225605,False,False
gamma,DDIT3,1.0013312857722658,3670.4990359441103,2193.38486181507,False,False
gamma,MDH1,1.0007504972832717,4523.515743870262,2087.10217752352,False,False
gamma,PURB,0.9999369414775178,3883.975907505358,2072.6791106255137,False,False
gamma,OR5D14,0.9997436391506316,4131.381881310617,1994.6674720152107,False,False
gamma,GCDH,1.0003662052091213,3988.5399505061864,1897.5215945938205,False,False
gamma,NT5DC3,1.000660240153443,4260.671407053125,2322.8187876984803,False,False
gamma,LCE1D,1.0010804227511212,3931.6943698384707,1919.1616609716473,False,False
gamma,MBD3L1,1.002235069479106,3730.581364802531,2158.9330809383814,False,False
gamma,TNRC6A,1.0020062327518267,4147.496588202268,2274.3387545183905,False,False
gamma,INTS12,1.0017494058458851,4305.480593988162,2281.3850105278148,False,False
gamma,MANF,1.0018027635722166,3427.519273211127,1923.1021045686819,False,False
gamma,MUC6,0.9999704688049313,4300.819399533853,2194.15609483459,False,False
gamma,ADAMTS1,1.0047930331875792,4287.801750971011,1918.8292762970912,False,False
gamma,SMUG1,1.0010042630033547,4369.180127645501,2238.0687440131755,False,False
gamma,RPGRIP1L,1.0002802113191844,4152.897050419796,2260.6640979216313,False,False
gamma,APH1B,1.0030488378907245,4686.848640586513,2390.9557947650874,False,False
gamma,CENPM,1.0018093115761473,4230.726577195204,2101.7958810504792,False,False
gamma,SGSM3,1.0013255782640864,4157.842975154891,2033.7552331033,False,False
gamma,MAFF,0.9996240238046339,4128.18689703568,2062.043197711074,False,False
gamma,SPARCL1,1.0002350119891108,4273.567436376953,2074.612013452073,False,False
gamma,LDB1,1.0008509365860747,3829.131084267432,2311.9841602376864,False,False
gamma,NRK,1.0000692074427815,4649.094303474017,2366.711702571924,False,False
gamma,C7orf71,1.001868356174151,3005.2312036976987,2168.9922041277146,False,False
gamma,PSAT1,1.0004837667295465,3757.1143657956095,2127.2454750111297,False,False
gamma,OR5AP2,1.000923235413782,3992.3716203139757,1986.933239209867,False,False
gamma,NPHP1,1.0013941545750162,3913.821252511507,2224.4203440076003,False,False
gamma,RTCB,1.0009531111797723,3853.850104333707,2138.0954500560215,False,False
gamma,NUP35,1.0013682497554925,4395.218386062181,2457.7775866476445,False,False
