id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
WEE1,4,0.83789,0.83723,1.0,15536,0,0.22854,0.11609,0.22479,1.0,3928,2,0.22854
VWCE,4,0.83791,0.83724,1.0,15537,0,0.17632,0.27748,0.40765,1.0,7202,2,0.17632
STX2,4,0.83795,0.83728,1.0,15538,0,0.036878,0.23304,0.35781,1.0,6291,2,0.036878
ANKRD27,4,0.83803,0.83737,1.0,15539,0,-0.013722,0.83737,0.8367,1.0,15490,0,-0.013722
SSTR3,4,0.83805,0.83739,1.0,15540,0,-0.011705,0.57962,0.61896,1.0,11188,1,-0.011705
TAS2R31,4,0.83807,0.8374,1.0,15541,0,0.11986,0.71206,0.71586,1.0,13065,1,0.11986
ALDH1B1,4,0.83808,0.83741,1.0,15542,0,0.1288,0.24803,0.37457,1.0,6590,2,0.1288
TRPV2,4,0.8382,0.83753,1.0,15543,0,0.087476,0.29866,0.43138,1.0,7672,2,0.087476
DIO2,4,0.83825,0.83758,1.0,15544,0,0.032222,0.86166,0.86122,1.0,15974,0,0.032222
COA1,4,0.83827,0.83759,1.0,15545,0,-0.021589,0.45643,0.54792,1.0,9865,1,-0.021589
ACTR5,4,0.83828,0.8376,1.0,15546,0,0.061023,0.24945,0.37618,1.0,6616,2,0.061023
HIST2H2AA3,4,0.83832,0.83764,1.0,15547,0,0.18222,0.17808,0.29555,1.0,5183,2,0.18222
ZMYM1,4,0.83837,0.83769,1.0,15548,0,-0.058529,0.66435,0.67774,1.0,12344,1,-0.058529
MRC2,4,0.83839,0.8377,1.0,15549,0,0.018841,0.3434,0.48184,1.0,8614,1,0.018841
CRYBA1,4,0.8384,0.83772,1.0,15550,0,-0.069942,0.7102,0.71432,1.0,13035,1,-0.069942
GRAMD1A,4,0.83841,0.83773,1.0,15551,0,0.47622,0.00084026,0.0030649,0.195264,300,3,0.47622
PROX1,4,0.83844,0.83775,1.0,15552,0,0.27903,0.066529,0.15086,1.0,2615,3,0.27903
C1orf101,4,0.83851,0.83782,1.0,15553,0,0.10802,0.23019,0.35464,1.0,6225,2,0.10802
SRPX,4,0.83856,0.83787,1.0,15554,0,0.17455,0.050257,0.11845,1.0,2070,2,0.17455
INO80B,4,0.83867,0.83795,1.0,15555,0,0.020667,0.2043,0.32526,1.0,5702,1,0.020667
KRTAP9-8,4,0.83869,0.83799,1.0,15556,0,0.21234,0.24042,0.36601,1.0,6436,2,0.21234
ADGRE5,4,0.83871,0.838,1.0,15557,0,0.28214,0.12988,0.24061,1.0,4183,2,0.28214
UTY,4,0.83875,0.83804,1.0,15558,0,0.12094,0.17042,0.28682,1.0,5028,2,0.12094
RNF123,4,0.83876,0.83805,1.0,15559,0,0.0021504,0.90037,0.90001,1.0,16780,0,0.0021504
ABHD10,4,0.83877,0.83806,1.0,15560,0,0.089818,0.39642,0.51761,1.0,9300,1,0.089818
RARG,4,0.83881,0.83811,1.0,15561,0,-0.069839,0.84152,0.84079,1.0,15567,0,-0.069839
ARRDC5,4,0.83888,0.83816,1.0,15562,0,0.15394,0.24211,0.36791,1.0,6469,2,0.15394
P2RY13,4,0.83889,0.83818,1.0,15563,0,0.015577,0.67869,0.68881,1.0,12557,1,0.015577
SAXO1,4,0.83891,0.83819,1.0,15564,0,0.015503,0.71374,0.7173,1.0,13094,1,0.015503
EXOC3L1,4,0.83899,0.83827,1.0,15565,0,0.032521,0.24004,0.36557,1.0,6427,1,0.032521
PNPT1,4,0.839,0.83829,1.0,15566,0,0.07241,0.076291,0.16985,1.0,2962,1,0.07241
TOP3B,4,0.83905,0.83835,1.0,15567,0,0.11107,0.11547,0.2241,1.0,3911,2,0.11107
CYB5R1,4,0.83911,0.83842,1.0,15568,0,0.20813,0.25954,0.38751,1.0,6828,2,0.20813
RASL12,4,0.83913,0.83844,1.0,15569,0,0.11032,0.083122,0.18295,1.0,3213,2,0.11032
C16orf90,4,0.83917,0.83847,1.0,15570,0,-0.048375,0.90006,0.8997,1.0,16771,0,-0.048375
SLC25A36,4,0.8392,0.83851,1.0,15571,0,0.11826,0.15008,0.26369,1.0,4609,2,0.11826
GLUL,4,0.83926,0.83857,1.0,15572,0,0.048205,0.2684,0.39742,1.0,6994,1,0.048205
IQSEC3,4,0.83934,0.83865,1.0,15573,0,-0.060175,0.93551,0.93539,1.0,17503,0,-0.060175
PLEKHG3,4,0.83957,0.83888,1.0,15574,0,-0.066948,0.92117,0.92099,1.0,17196,0,-0.066948
RBFA,4,0.83965,0.83895,1.0,15575,0,0.29521,0.045026,0.10789,1.0,1905,3,0.29521
C10orf111,4,0.83966,0.83897,1.0,15576,0,0.06538,0.5934,0.62797,1.0,11384,1,0.06538
CKS2,4,0.83969,0.83899,1.0,15577,0,0.10636,0.25474,0.38216,1.0,6723,1,0.10636
SOCS3,4,0.83978,0.83907,1.0,15578,0,-0.011319,0.10781,0.21545,1.0,3759,1,-0.011319
HTR4,4,0.83979,0.83909,1.0,15579,0,-0.010032,0.60496,0.63563,1.0,11532,1,-0.010032
TMPRSS4,4,0.83987,0.83916,1.0,15580,0,0.071151,0.26018,0.38822,1.0,6836,2,0.071151
SEC16B,4,0.83999,0.83929,1.0,15581,0,0.10438,0.3579,0.49807,1.0,8934,2,0.10438
STAP1,4,0.84005,0.83934,1.0,15582,0,-0.046091,0.63133,0.65374,1.0,11875,1,-0.046091
ZNF76,4,0.84007,0.83937,1.0,15583,0,0.47779,0.029056,0.074566,1.0,1406,3,0.47779
GRIK2,4,0.8401,0.83939,1.0,15584,0,0.11531,0.79951,0.79913,1.0,14682,0,0.11531
F11,4,0.84011,0.83941,1.0,15585,0,0.11554,0.11302,0.22144,1.0,3862,2,0.11554
PEMT,4,0.84013,0.83942,1.0,15586,0,-0.034834,0.88707,0.88672,1.0,16496,0,-0.034834
2023-03-07 00:00:00,4,0.8402,0.83949,1.0,15587,0,0.020923,0.29573,0.42804,1.0,7611,1,0.020923
NPNT,4,0.8403,0.83958,1.0,15588,0,-0.00467,0.89779,0.89751,1.0,16716,0,-0.00467
HLA-DMA,4,0.84034,0.83962,1.0,15589,0,0.13439,0.31198,0.44639,1.0,7955,2,0.13439
UTP11L,4,0.84035,0.83963,1.0,15590,0,0.53538,0.0071993,0.024701,0.660165,715,3,0.53538
LZTS1,4,0.84042,0.83971,1.0,15591,0,-0.014066,0.83651,0.83586,1.0,15473,0,-0.014066
RAB40B,4,0.84044,0.83974,1.0,15592,0,0.24503,0.063682,0.14524,1.0,2523,2,0.24503
NDRG4,4,0.84047,0.83976,1.0,15593,0,0.070714,0.20498,0.32605,1.0,5719,2,0.070714
LCN6,4,0.84054,0.83983,1.0,15594,0,0.32896,0.028501,0.073356,1.0,1387,3,0.32896
PAG1,4,0.84055,0.83984,1.0,15595,0,0.0048322,0.48361,0.56251,1.0,10143,1,0.0048322
MGST3,4,0.84085,0.84013,1.0,15596,0,0.25241,0.087989,0.19208,1.0,3384,3,0.25241
CSRNP3,4,0.84089,0.84017,1.0,15597,0,0.15444,0.22092,0.34415,1.0,6024,2,0.15444
RAB38,4,0.84092,0.84019,1.0,15598,0,-0.010715,0.81743,0.81699,1.0,15087,0,-0.010715
ST6GALNAC4,4,0.84096,0.84023,1.0,15599,0,0.18532,0.15641,0.27086,1.0,4743,2,0.18532
CCNDBP1,4,0.841,0.84027,1.0,15600,0,0.0026276,0.57978,0.61906,1.0,11191,1,0.0026276
KIF18A,4,0.84119,0.84047,1.0,15601,0,-0.037648,0.78243,0.78199,1.0,14332,0,-0.037648
HIST1H2BD,4,0.84123,0.8405,1.0,15602,0,-0.026152,0.77849,0.77805,1.0,14259,0,-0.026152
PNN,4,0.84126,0.84053,1.0,15603,0,0.14715,0.28771,0.41911,1.0,7432,2,0.14715
NEK2,4,0.84127,0.84054,1.0,15604,0,0.3148,0.04777,0.11341,1.0,1985,3,0.3148
COMMD2,4,0.84129,0.84055,1.0,15605,0,-0.034687,0.10925,0.21714,1.0,3781,1,-0.034687
PRLHR,4,0.84133,0.84059,1.0,15606,0,0.18244,0.14272,0.2553,1.0,4462,2,0.18244
HS3ST3A1,4,0.84139,0.84066,1.0,15607,0,0.21585,0.049164,0.11618,1.0,2038,3,0.21585
OR1C1,4,0.84142,0.84068,1.0,15608,0,-0.003027,0.83777,0.83711,1.0,15495,0,-0.003027
PLA2G6,4,0.84155,0.84082,1.0,15609,0,0.2273,0.037002,0.091324,1.0,1649,2,0.2273
SPDYE5,4,0.84159,0.84086,1.0,15610,0,0.095634,0.14439,0.25723,1.0,4502,2,0.095634
LY6G6D,4,0.84161,0.84089,1.0,15611,0,0.48849,0.022353,0.060196,0.974012,1180,3,0.48849
R3HDM4,4,0.84169,0.84097,1.0,15612,0,0.053526,0.59102,0.62639,1.0,11351,1,0.053526
TNFAIP2,4,0.84177,0.84105,1.0,15613,0,0.16478,0.24428,0.37037,1.0,6523,2,0.16478
TACC2,4,0.8419,0.84118,1.0,15614,0,0.25427,0.03671,0.090723,1.0,1640,3,0.25427
NKAIN1,4,0.84194,0.84121,1.0,15615,0,-0.016827,0.89206,0.89175,1.0,16598,0,-0.016827
PSMB7,4,0.84201,0.84128,1.0,15616,0,-0.014111,0.77186,0.77148,1.0,14129,0,-0.014111
TMPRSS11B,4,0.84202,0.84129,1.0,15617,0,0.16056,0.098508,0.20464,1.0,3591,2,0.16056
TIA1,4,0.84206,0.84133,1.0,15618,0,0.46038,0.0034513,0.012246,0.463474,505,3,0.46038
DCTPP1,4,0.84213,0.84139,1.0,15619,0,-0.014861,0.33068,0.46749,1.0,8343,1,-0.014861
ADGRA2,4,0.84231,0.84159,1.0,15620,0,-0.056034,0.16454,0.28011,1.0,4909,1,-0.056034
DDIT4L,4,0.84234,0.84162,1.0,15621,0,0.16161,0.088171,0.19241,1.0,3395,2,0.16161
TARSL2,4,0.8424,0.8417,1.0,15622,0,-0.064931,0.53205,0.58973,1.0,10628,1,-0.064931
GGPS1,4,0.84245,0.84175,1.0,15623,0,0.16332,0.057948,0.13391,1.0,2330,2,0.16332
BPGM,4,0.84253,0.84183,1.0,15624,0,0.085462,0.74841,0.74856,1.0,13706,1,0.085462
KHDC1L,4,0.84257,0.84188,1.0,15625,0,0.054612,0.7233,0.72572,1.0,13273,1,0.054612
OR10A4,4,0.8426,0.84191,1.0,15626,0,0.22498,0.061036,0.14003,1.0,2447,3,0.22498
THOC2,4,0.84268,0.84199,1.0,15627,0,0.21091,0.10814,0.21583,1.0,3763,2,0.21091
UBQLN4,4,0.84271,0.84204,1.0,15628,0,0.18916,0.22521,0.34897,1.0,6123,2,0.18916
ZMYND15,4,0.84278,0.8421,1.0,15629,0,0.053714,0.76353,0.76321,1.0,13977,1,0.053714
CCL4,4,0.84281,0.84212,1.0,15630,0,0.037859,0.65957,0.67418,1.0,12269,1,0.037859
TIAF1,4,0.84283,0.84215,1.0,15631,0,-0.0056786,0.25725,0.38497,1.0,6782,1,-0.0056786
CNTNAP3B,4,0.84287,0.84219,1.0,15632,0,-0.023339,0.9122,0.91201,1.0,17019,0,-0.023339
PHGR1,4,0.8429,0.84222,1.0,15633,0,0.015179,0.45044,0.54481,1.0,9799,1,0.015179
ZCRB1,4,0.84292,0.84224,1.0,15634,0,0.17281,0.16564,0.28138,1.0,4934,2,0.17281
UBE2E2,4,0.84294,0.84226,1.0,15635,0,0.17182,0.060207,0.1384,1.0,2416,2,0.17182
MAP9,4,0.84296,0.84229,1.0,15636,0,0.13627,0.15055,0.26424,1.0,4613,2,0.13627
ZBTB2,4,0.843,0.84233,1.0,15637,0,0.050448,0.43771,0.53825,1.0,9682,1,0.050448
LURAP1,4,0.84307,0.8424,1.0,15638,0,0.1121,0.3309,0.46771,1.0,8347,2,0.1121
TUBA8,4,0.84308,0.84241,1.0,15639,0,0.15743,0.21503,0.33758,1.0,5908,2,0.15743
PDE6G,4,0.84313,0.84245,1.0,15640,0,0.23395,0.075586,0.16846,1.0,2947,3,0.23395
PARN,4,0.84318,0.84251,1.0,15641,0,0.3116,0.1001,0.20652,1.0,3622,2,0.3116
FAT4,4,0.84328,0.8426,1.0,15642,0,0.19323,0.22484,0.34856,1.0,6112,2,0.19323
SEPSECS,4,0.84329,0.84262,1.0,15643,0,0.02335,0.02325,0.062173,0.984253,1207,2,0.02335
MSMB,4,0.84331,0.84265,1.0,15644,0,0.13213,0.059923,0.13785,1.0,2406,2,0.13213
PRMT3,4,0.84333,0.84266,1.0,15645,0,0.058809,0.059473,0.13697,1.0,2389,1,0.058809
FBXW2,4,0.84337,0.8427,1.0,15646,0,0.14202,0.1431,0.25572,1.0,4470,2,0.14202
NCR3LG1,4,0.84342,0.84275,1.0,15647,0,-0.0020427,0.71866,0.72158,1.0,13186,1,-0.0020427
HPSE2,4,0.84348,0.84282,1.0,15648,0,0.075641,0.68311,0.69229,1.0,12632,1,0.075641
ZCCHC18,4,0.84351,0.84284,1.0,15649,0,0.060639,0.76426,0.76391,1.0,13993,1,0.060639
EXOSC2,4,0.84352,0.84285,1.0,15650,0,0.23893,0.074023,0.16546,1.0,2893,2,0.23893
AFG3L2,4,0.84369,0.84301,1.0,15651,0,0.43814,0.0073136,0.025071,0.666444,719,3,0.43814
PRPF38B,4,0.8437,0.84302,1.0,15652,0,0.16439,0.14985,0.26344,1.0,4603,2,0.16439
COX7C,4,0.84372,0.84303,1.0,15653,0,0.14211,0.26534,0.39405,1.0,6940,2,0.14211
DUSP2,4,0.84373,0.84305,1.0,15654,0,-0.029693,0.77916,0.77873,1.0,14272,0,-0.029693
THPO,4,0.84377,0.84308,1.0,15655,0,0.1424,0.42151,0.53002,1.0,9522,1,0.1424
FAM78A,4,0.84386,0.84318,1.0,15656,0,0.1085,0.2241,0.34771,1.0,6093,2,0.1085
PRAMEF7,4,0.84387,0.84319,1.0,15657,0,0.072805,0.26964,0.39877,1.0,7019,2,0.072805
TRIM7,4,0.84389,0.84321,1.0,15658,0,0.16585,0.18546,0.30399,1.0,5319,2,0.16585
PRR15,4,0.8439,0.84322,1.0,15659,0,0.23094,0.058493,0.13497,1.0,2349,3,0.23094
LDB3,4,0.84391,0.84324,1.0,15660,0,-0.09601,0.38553,0.51233,1.0,9209,1,-0.09601
ARL6IP1,4,0.84394,0.84325,1.0,15661,0,0.49525,0.015707,0.04552,0.876587,991,3,0.49525
TATDN3,4,0.84413,0.84347,1.0,15662,0,-0.037824,0.70904,0.71334,1.0,13023,1,-0.037824
DECR1,4,0.84415,0.84348,1.0,15663,0,0.33981,0.050545,0.11905,1.0,2076,3,0.33981
RBM42,4,0.84416,0.84349,1.0,15664,0,0.14066,0.24606,0.37236,1.0,6557,2,0.14066
SCD,4,0.84417,0.8435,1.0,15665,0,0.14254,0.13317,0.24436,1.0,4249,2,0.14254
MBNL2,4,0.84421,0.84354,1.0,15666,0,0.071228,0.2094,0.33112,1.0,5802,2,0.071228
PRAMEF12,4,0.84422,0.84355,1.0,15667,0,0.14941,0.25453,0.38194,1.0,6718,2,0.14941
MOCOS,4,0.84425,0.84357,1.0,15668,0,0.12827,0.25492,0.38237,1.0,6728,2,0.12827
CDC14A,4,0.84435,0.84369,1.0,15669,0,0.1103,0.33471,0.47199,1.0,8436,2,0.1103
VCAN,4,0.84438,0.84372,1.0,15670,0,0.12875,0.17205,0.28869,1.0,5063,2,0.12875
CBWD5,4,0.84439,0.84373,1.0,15671,0,0.14912,0.14164,0.25407,1.0,4437,2,0.14912
CEP126,4,0.84442,0.84375,1.0,15672,0,-0.03583,0.18797,0.30678,1.0,5368,1,-0.03583
CXorf23,4,0.84446,0.8438,1.0,15673,0,0.044613,0.1402,0.25246,1.0,4408,1,0.044613
POTEF,4,0.84448,0.84382,1.0,15674,0,0.20263,0.11887,0.22795,1.0,3986,2,0.20263
FAM98A,4,0.84451,0.84385,1.0,15675,0,-0.03615,0.75743,0.7572,1.0,13865,1,-0.03615
PRR23D1,4,0.84452,0.84386,1.0,15676,0,0.01219,0.55522,0.60364,1.0,10911,1,0.01219
DLX4,4,0.84457,0.84391,1.0,15677,0,0.0564,0.70458,0.70961,1.0,12957,1,0.0564
LARP7,4,0.84461,0.84396,1.0,15678,0,0.016546,0.12137,0.23086,1.0,4036,1,0.016546
RNF150,4,0.8447,0.84405,1.0,15679,0,0.16368,0.1986,0.31882,1.0,5595,2,0.16368
DNAJB2,4,0.84476,0.84411,1.0,15680,0,0.035813,0.81555,0.81517,1.0,15040,0,0.035813
CAPN8,4,0.84482,0.84418,1.0,15681,0,0.30089,0.079971,0.17688,1.0,3100,3,0.30089
ZNF343,4,0.84485,0.84421,1.0,15682,0,0.080729,0.25239,0.3795,1.0,6674,2,0.080729
SNX10,4,0.84486,0.84422,1.0,15683,0,-0.058655,0.74452,0.74489,1.0,13640,1,-0.058655
SAPCD2,4,0.84491,0.84428,1.0,15684,0,0.0086383,0.46844,0.55428,1.0,9990,1,0.0086383
PCBP4,4,0.84495,0.84432,1.0,15685,0,0.22459,0.025204,0.066406,1.0,1265,2,0.22459
DARS,4,0.84496,0.84433,1.0,15686,0,0.13022,0.057324,0.13264,1.0,2308,1,0.13022
C16orf95,4,0.8451,0.84446,1.0,15687,0,0.010759,0.88693,0.88658,1.0,16493,0,0.010759
FBXO4,4,0.84512,0.84447,1.0,15688,0,0.36034,0.15741,0.27202,1.0,4761,2,0.36034
NDNL2,4,0.84526,0.84461,1.0,15689,0,-0.0010297,0.74705,0.74731,1.0,13683,1,-0.0010297
ADAM21,4,0.84527,0.84462,1.0,15690,0,0.113,0.10877,0.21657,1.0,3771,1,0.113
C11orf24,4,0.84528,0.84463,1.0,15691,0,0.076086,0.78469,0.78424,1.0,14376,0,0.076086
SEPP1,4,0.84535,0.84469,1.0,15692,0,0.20183,0.19038,0.30954,1.0,5420,2,0.20183
IL1R2,4,0.8454,0.84475,1.0,15693,0,0.13331,0.12925,0.23989,1.0,4171,2,0.13331
AKAP8,4,0.84548,0.84482,1.0,15694,0,0.081214,0.090742,0.19578,1.0,3454,1,0.081214
BCL6,4,0.84552,0.84486,1.0,15695,0,0.1651,0.22361,0.3472,1.0,6079,2,0.1651
IQCF3,4,0.84554,0.84489,1.0,15696,0,0.13229,0.21202,0.33416,1.0,5859,2,0.13229
CCS,4,0.84561,0.84495,1.0,15697,0,0.089817,0.15167,0.2655,1.0,4632,2,0.089817
HYI,4,0.84562,0.84496,1.0,15698,0,-0.046929,0.17419,0.29113,1.0,5110,1,-0.046929
TSNAXIP1,4,0.84567,0.84503,1.0,15699,0,0.099416,0.24646,0.37281,1.0,6566,2,0.099416
GCLC,4,0.84572,0.84508,1.0,15700,0,0.12439,0.10372,0.21065,1.0,3688,2,0.12439
SEC14L1,4,0.84574,0.8451,1.0,15701,0,0.0005652,0.89966,0.89935,1.0,16760,0,0.0005652
NLRP3,4,0.84575,0.84511,1.0,15702,0,0.25014,0.068305,0.15433,1.0,2686,3,0.25014
CASC3,4,0.84579,0.84515,1.0,15703,0,0.096138,0.34002,0.47804,1.0,8546,2,0.096138
GRM8,4,0.84581,0.84518,1.0,15704,0,0.1521,0.16815,0.2842,1.0,4984,2,0.1521
SLCO1C1,4,0.84586,0.84523,1.0,15705,0,-0.04376,0.70292,0.70823,1.0,12929,1,-0.04376
TMEM184C,4,0.8459,0.84527,1.0,15706,0,0.086559,0.80434,0.80396,1.0,14788,0,0.086559
UCKL1,4,0.84598,0.84535,1.0,15707,0,0.025412,0.35044,0.48972,1.0,8774,2,0.025412
BRDT,4,0.84599,0.84536,1.0,15708,0,0.11841,0.77588,0.77544,1.0,14214,0,0.11841
TANGO2,4,0.84606,0.84543,1.0,15709,0,0.025261,0.69455,0.70144,1.0,12805,1,0.025261
NOL3,4,0.84617,0.84554,1.0,15710,0,0.14947,0.12991,0.24065,1.0,4185,2,0.14947
RAMP3,4,0.84662,0.84601,1.0,15711,0,0.16922,0.19699,0.31704,1.0,5561,2,0.16922
OR6C70,4,0.84665,0.84604,1.0,15712,0,0.15555,0.095311,0.20099,1.0,3539,2,0.15555
WDR36,4,0.84669,0.84607,1.0,15713,0,0.33154,0.038961,0.095436,1.0,1708,3,0.33154
ZFYVE1,4,0.84674,0.84613,1.0,15714,0,0.22418,0.22869,0.35293,1.0,6193,2,0.22418
ZFYVE28,4,0.84678,0.84617,1.0,15715,0,0.10296,0.35778,0.49794,1.0,8933,2,0.10296
CNTN6,4,0.84683,0.8462,1.0,15716,0,0.0030254,0.79121,0.79077,1.0,14517,0,0.0030254
SLC7A1,4,0.84697,0.84635,1.0,15717,0,-0.025952,0.65378,0.66978,1.0,12182,1,-0.025952
UBE2E3,4,0.84703,0.84641,1.0,15718,0,0.048513,0.70815,0.7126,1.0,13009,1,0.048513
NDUFB5,4,0.84704,0.84642,1.0,15719,0,0.21134,0.079259,0.17559,1.0,3068,2,0.21134
TRIM64B,4,0.84716,0.84652,1.0,15720,0,0.11601,0.24381,0.36984,1.0,6513,2,0.11601
RPL23,4,0.84727,0.84665,1.0,15721,0,0.089242,0.093223,0.19861,1.0,3502,1,0.089242
XIAP,4,0.84742,0.84679,1.0,15722,0,-0.069031,0.9422,0.94213,1.0,17660,0,-0.069031
C1orf105,4,0.84743,0.8468,1.0,15723,0,-0.054931,0.89042,0.89008,1.0,16557,0,-0.054931
SREBF2,4,0.84745,0.84682,1.0,15724,0,0.19405,0.211,0.33299,1.0,5838,2,0.19405
FBP2,4,0.84748,0.84686,1.0,15725,0,0.13743,0.18514,0.30361,1.0,5309,2,0.13743
RNF19B,4,0.84752,0.8469,1.0,15726,0,0.10615,0.29661,0.42903,1.0,7628,1,0.10615
HERC1,4,0.84753,0.84691,1.0,15727,0,0.041079,0.35344,0.4931,1.0,8837,2,0.041079
RBPJL,4,0.84757,0.84694,1.0,15728,0,-0.031877,0.88426,0.88384,1.0,16445,0,-0.031877
DCDC2C,4,0.84762,0.84701,1.0,15729,0,0.18769,0.070093,0.15791,1.0,2746,2,0.18769
ZNF654,4,0.84764,0.84703,1.0,15730,0,0.12248,0.07061,0.15889,1.0,2765,2,0.12248
ATP1A2,4,0.84767,0.84706,1.0,15731,0,0.21477,0.041327,0.1003,1.0,1797,2,0.21477
SAT1,4,0.84777,0.84716,1.0,15732,0,-0.042809,0.86047,0.85999,1.0,15952,0,-0.042809
KCNJ1,4,0.84781,0.84719,1.0,15733,0,0.033798,0.7721,0.77173,1.0,14136,0,0.033798
BAG1,4,0.848,0.8474,1.0,15734,0,0.15254,0.15891,0.27371,1.0,4794,2,0.15254
TAF1A,4,0.84803,0.84743,1.0,15735,0,0.25808,0.069089,0.15588,1.0,2715,3,0.25808
ITGA2B,4,0.84807,0.84747,1.0,15736,0,0.14198,0.24327,0.36922,1.0,6498,1,0.14198
TAOK1,4,0.84821,0.84762,1.0,15737,0,0.24983,0.082275,0.18129,1.0,3185,2,0.24983
APOBEC3C,4,0.84823,0.84764,1.0,15738,0,0.097785,0.58027,0.6194,1.0,11199,1,0.097785
FOXN3,4,0.8484,0.84781,1.0,15739,0,0.079842,0.15941,0.27427,1.0,4804,1,0.079842
PPFIBP2,4,0.84846,0.84787,1.0,15740,0,0.081388,0.26492,0.39359,1.0,6927,2,0.081388
MCF2L,4,0.84848,0.84789,1.0,15741,0,0.020032,0.36159,0.50094,1.0,8996,1,0.020032
NRG2,4,0.8485,0.8479,1.0,15742,0,0.20931,0.068182,0.15408,1.0,2676,3,0.20931
TEX10,4,0.84852,0.84794,1.0,15743,0,0.1151,0.24636,0.37269,1.0,6564,1,0.1151
SPAM1,4,0.84856,0.84797,1.0,15744,0,0.15493,0.15622,0.27065,1.0,4739,2,0.15493
AKR1B15,4,0.84887,0.84828,1.0,15745,0,0.18672,0.082781,0.18227,1.0,3201,3,0.18672
ATP8A1,4,0.84888,0.84829,1.0,15746,0,0.095414,0.49814,0.57041,1.0,10281,1,0.095414
UBR1,4,0.84889,0.84831,1.0,15747,0,0.063301,0.46551,0.55271,1.0,9962,1,0.063301
HN1,4,0.84892,0.84834,1.0,15748,0,-0.074726,0.63016,0.65295,1.0,11859,1,-0.074726
ATP2C1,4,0.84893,0.84835,1.0,15749,0,0.22237,0.093515,0.19892,1.0,3508,2,0.22237
MPHOSPH10,4,0.84894,0.84836,1.0,15750,0,0.085485,0.82336,0.82286,1.0,15206,0,0.085485
ZSCAN18,4,0.84903,0.84845,1.0,15751,0,-0.071119,0.81507,0.81467,1.0,15032,0,-0.071119
WDR27,4,0.84911,0.84851,1.0,15752,0,0.11687,0.10325,0.21011,1.0,3677,2,0.11687
C14orf177,4,0.84916,0.84855,1.0,15753,0,0.35504,0.029726,0.07598,1.0,1434,3,0.35504
PCP2,4,0.84925,0.84864,1.0,15754,0,0.014643,0.88819,0.88786,1.0,16510,0,0.014643
RHOD,4,0.84928,0.84868,1.0,15755,0,0.023525,0.5086,0.57627,1.0,10393,1,0.023525
SLX1B,4,0.84932,0.84872,1.0,15756,0,0.15177,0.72851,0.73032,1.0,13369,1,0.15177
ATXN7L3,4,0.84937,0.84878,1.0,15757,0,0.31866,0.0016393,0.0059265,0.295114,383,2,0.31866
G3BP2,4,0.84938,0.84879,1.0,15758,0,0.081512,0.69876,0.70481,1.0,12870,1,0.081512
MYL3,4,0.84949,0.84888,1.0,15759,0,-0.049275,0.72642,0.72847,1.0,13333,1,-0.049275
PRAME,4,0.84956,0.84896,1.0,15760,0,0.047058,0.6419,0.66125,1.0,12018,1,0.047058
CCDC64,4,0.84964,0.84904,1.0,15761,0,0.010948,0.80855,0.80817,1.0,14877,0,0.010948
E2F6,4,0.84969,0.84909,1.0,15762,0,0.070234,0.24165,0.36739,1.0,6457,1,0.070234
ARIH2OS,4,0.84974,0.84915,1.0,15763,0,0.14146,0.33504,0.47237,1.0,8444,1,0.14146
PPP1R3C,4,0.84975,0.84916,1.0,15764,0,-0.035697,0.37717,0.50828,1.0,9139,1,-0.035697
TSTD2,4,0.8498,0.84921,1.0,15765,0,0.042037,0.59223,0.62719,1.0,11370,1,0.042037
LCN8,4,0.84989,0.8493,1.0,15766,0,0.12604,0.35487,0.49466,1.0,8871,2,0.12604
TMEM184B,4,0.84999,0.8494,1.0,15767,0,0.09658,0.17075,0.28718,1.0,5033,2,0.09658
IGFL2,4,0.85,0.84941,1.0,15768,0,-0.0095745,0.48815,0.56499,1.0,10182,1,-0.0095745
BTN3A3,4,0.85012,0.84952,1.0,15769,0,0.1927,0.084778,0.18602,1.0,3274,3,0.1927
TBC1D25,4,0.85018,0.84958,1.0,15770,0,-0.018108,0.76706,0.76668,1.0,14032,1,-0.018108
RELA,4,0.85028,0.84969,1.0,15771,0,0.18665,0.037608,0.092601,1.0,1665,2,0.18665
DCTN1,4,0.85039,0.84981,1.0,15772,0,0.23691,0.12309,0.23281,1.0,4068,2,0.23691
RAB6B,4,0.85042,0.84983,1.0,15773,0,-0.00010125,0.067985,0.15368,1.0,2667,1,-0.00010125
NEUROD2,4,0.85049,0.84991,1.0,15774,0,0.12549,0.30114,0.43419,1.0,7730,2,0.12549
SYNJ2BP-COX16,4,0.85052,0.84993,1.0,15775,0,0.10402,0.36592,0.50296,1.0,9031,1,0.10402
TAS2R8,4,0.85054,0.84996,1.0,15776,0,0.1149,0.68947,0.69733,1.0,12723,1,0.1149
HDAC2,4,0.85059,0.85001,1.0,15777,0,0.061948,0.3349,0.4722,1.0,8440,2,0.061948
IRX6,4,0.85062,0.85003,1.0,15778,0,0.043659,0.34901,0.48808,1.0,8742,2,0.043659
RASA3,4,0.85067,0.85009,1.0,15779,0,0.058307,0.22481,0.34852,1.0,6111,1,0.058307
ASGR1,4,0.85072,0.85013,1.0,15780,0,-0.074503,0.53685,0.59257,1.0,10690,1,-0.074503
