gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size
TRIM50,0.07603006253246608,0.32907923570466274,0.593,0.40700000000000003,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
TRIM71,-0.002161462089148705,0.33696898255191166,0.514,0.486,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
TSHZ3,-0.12494028560404002,0.3152414140000135,0.353,0.353,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
TSPAN14,-0.06702770099361499,0.32222572328803273,0.416,0.416,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
TTC39A,-0.19921165228201848,0.34519646670073123,0.282,0.282,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
TTN,-0.031142850542746972,0.33059278964797323,0.473,0.473,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
UBE3B,0.17061719487278734,0.32832735051128425,0.709,0.29100000000000004,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
UNCX,-0.22968629294657197,0.3340109199629931,0.241,0.241,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
USP13,0.282397405023012,0.34167062639498075,0.803,0.19699999999999995,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
USP24,-0.24300535116020175,0.3421060905235583,0.232,0.232,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
UTP3,0.27010359373571113,0.3890055993918819,0.752,0.248,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
UTP6,0.21379684605416688,0.34111063167265204,0.739,0.261,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VAMP2,-0.04809261583988026,0.32894670215912086,0.434,0.434,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VCX,0.0074168378919699735,0.32169800687811334,0.522,0.478,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VDAC3,0.05272320281007803,0.32168923768162955,0.565,0.43500000000000005,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VN1R2,0.09314733090576743,0.34246865666128656,0.608,0.392,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VPS13D,-0.27543035934218046,0.34835016486201587,0.216,0.216,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VPS37A,-0.08296366316880638,0.3395591179080787,0.388,0.388,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VPS37B,-0.08498847365460914,0.3217480563442782,0.403,0.403,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
VRK1,0.24889316880060072,0.33267214647436494,0.774,0.22599999999999998,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
WIPF3,-0.002025718568326909,0.3171640991533438,0.496,0.496,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
XYLT2,-0.05959248288656662,0.3278662320464507,0.424,0.424,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
YDJC,-0.2825024190012496,0.32694548733347034,0.199,0.199,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
YIPF2,-0.16325782166976321,0.3347319307021486,0.334,0.334,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
YLPM1,0.18280875443507455,0.336120408511671,0.704,0.29600000000000004,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
YWHAZ,0.07969708149877579,0.3428002506795816,0.586,0.41400000000000003,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZBED6,0.1254638783041366,0.3302643227658592,0.649,0.351,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZBTB7C,-0.299529569090168,0.3444186247291893,0.178,0.178,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZCRB1,0.18819459256492826,0.33995991031681255,0.694,0.30600000000000005,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZFHX2,-0.1310174949443716,0.3270695354499626,0.351,0.351,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZFX,0.295241175859308,0.3190036916240933,0.813,0.18700000000000006,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZKSCAN3,0.08155646575811995,0.31240692883693366,0.599,0.401,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF143,0.271520840932426,0.34061069598171295,0.784,0.21599999999999997,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF180,0.09876691639296507,0.3311022175058049,0.624,0.376,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF181,0.1359903444971675,0.3195204923171536,0.669,0.33099999999999996,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF32,-0.15711845343372668,0.33869212160553613,0.306,0.306,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF385D,-0.01026459271848497,0.31745397688519494,0.468,0.468,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF391,-0.12605965787929269,0.3328282262581727,0.333,0.333,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF624,-0.394688904542053,0.34635134835280196,0.131,0.131,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF654,0.11859482983106252,0.3350071259524441,0.643,0.357,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNF69,0.07219796966867319,0.3304057812688956,0.594,0.406,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZNHIT6,-0.26694280441770324,0.35295752645139633,0.228,0.228,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
ZYG11A,0.10187537987304196,0.3171287060826485,0.638,0.362,0.4799666433449168,1.5354745967938923,0.3808884505831843,16,4,4,500
2023-03-04 00:00:00,0.11014307310367984,0.33004313163401744,0.632,0.368,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ABHD14A,0.0953215282962164,0.32249256175241264,0.611,0.389,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ABI2,-0.11031824111684227,0.3513801946074606,0.388,0.388,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ACAA2,-0.14480394819306058,0.32253931167643274,0.328,0.328,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ACER2,-0.173689010897897,0.33632859869202236,0.302,0.302,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ACOT9,-0.012932455106675232,0.32803860651762906,0.489,0.489,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ACTR1B,-0.05425849821531354,0.31851961066268236,0.432,0.432,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ADAL,0.1400482684415077,0.31666409939237383,0.668,0.33199999999999996,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ADGRG3,0.215035706028255,0.3280822447421744,0.735,0.265,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ADIG,0.016583523892569015,0.330399775935556,0.531,0.469,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ADNP2,0.24110020013244995,0.34587976335698833,0.765,0.235,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ADPRHL1,-0.09946264257516577,0.3177745886067753,0.372,0.372,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AEN,-0.11740605961624355,0.3327320235352342,0.368,0.368,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AGBL1,-0.1869791798765434,0.34065096815323975,0.283,0.283,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AGPAT4,0.17275984071102177,0.32131134957213564,0.694,0.30600000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AKAP12,-0.17751667569126572,0.3305610554206118,0.311,0.311,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ALS2CL,-0.24168204783797703,0.326939658950887,0.24,0.24,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AMIGO2,0.08482933855629117,0.3337175683236069,0.603,0.397,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ANKEF1,-0.002925316441431144,0.3217327576027531,0.489,0.489,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ANKRD33,-0.19790330610935905,0.3348918992289627,0.286,0.286,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AP2A1,-0.08005041687852214,0.31984435436567554,0.402,0.402,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
AP2B1,-0.27682524590888574,0.33032864629962505,0.204,0.204,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
APIP,0.12855206556078902,0.3302646466764951,0.645,0.355,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
APOA1BP,0.1400007392425796,0.34144605926726257,0.659,0.34099999999999997,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
APOBEC4,-0.10043211532489021,0.31736008268515514,0.379,0.379,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
APOPT1,0.23721294686021888,0.33348735669619756,0.767,0.23299999999999998,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ARHGAP26,0.07006369753069396,0.3269180513254343,0.584,0.41600000000000004,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ARHGAP42,0.12278745236187202,0.31715958037590075,0.641,0.359,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ARHGEF15,-0.1650923001900625,0.3568851018179569,0.321,0.321,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ARRB2,0.1266987146178909,0.3273430728606086,0.634,0.366,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ASAH2B,0.32669569676209104,0.36631179747276804,0.815,0.18500000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ASCC2,-0.21019085684980165,0.33327973218140866,0.263,0.263,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ASIC1,-0.13636534843235368,0.3331728117895874,0.351,0.351,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ASS1,0.07345585993261444,0.31932706949364575,0.586,0.41400000000000003,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ATF6,0.05901245918971702,0.3322599699461583,0.572,0.42800000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ATP2B2,-0.294174334540387,0.34504975483726336,0.194,0.194,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
ATP6V0C,-0.18353801727424857,0.3427549776673946,0.3,0.3,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
B2M,0.11469412042151576,0.33829925252825915,0.632,0.368,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
B9D1,-0.22097110342214332,0.33957591978115775,0.254,0.254,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BCHE,0.009062067880063139,0.32955352831200846,0.496,0.496,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BCL2L1,0.13237865070314708,0.31212834312675364,0.679,0.32099999999999995,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BCL2L11,-0.08420473858854093,0.3144593892813657,0.391,0.391,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BECN2,0.02208741091245639,0.32385173677710866,0.538,0.46199999999999997,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BEST4,0.0035305570237030622,0.32359177482939894,0.506,0.494,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BHLHA9,0.12131131966112477,0.33782593968122254,0.645,0.355,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BIRC7,-0.0060503303570962124,0.33367957573876644,0.493,0.493,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BRD7,0.1839436029572293,0.3263460655052207,0.719,0.281,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BSPH1,0.22792699832336927,0.33105092163141825,0.752,0.248,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
BTBD19,0.07412356791189798,0.31996029577447294,0.59,0.41000000000000003,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C11orf30,-0.2520389120333658,0.33445598544363103,0.211,0.211,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C11orf73,0.07767127994448174,0.31008639651382236,0.611,0.389,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C11orf74,-0.23454107302157207,0.33549569121282036,0.24,0.24,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C15orf59,0.1523376429615818,0.31016745084433295,0.691,0.30900000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C17orf105,0.07192503496570679,0.3339068712940062,0.586,0.41400000000000003,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C19orf81,0.16881100741922261,0.323473896065711,0.697,0.30300000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C1QTNF9B-AS1,0.067180672160863,0.3272807194887535,0.564,0.43600000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C1orf204,0.07573024575952483,0.3452633978660322,0.568,0.43200000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C20orf85,0.12155090893457049,0.3255176282988207,0.641,0.359,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C22orf29,-0.004326012820388867,0.31774533007468014,0.494,0.494,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C3orf67,0.13794063025542622,0.3355616820592835,0.649,0.351,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C4orf27,-0.0260422165391312,0.33538149721466337,0.456,0.456,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C5orf38,0.06289938585908587,0.32922404618295603,0.57,0.43000000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C6orf226,0.13095186233988193,0.3324853351613193,0.641,0.359,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C7orf55-LUC7L2,-0.10795256684615138,0.33212459708765213,0.374,0.374,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C8orf82,-0.030326377919691325,0.33254529921652665,0.451,0.451,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C9orf131,0.17612461243797467,0.3329350443782641,0.693,0.30700000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
C9orf41,-0.22172303791533124,0.31829276753136415,0.227,0.227,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CADM4,0.010224719171377418,0.3336700132400196,0.511,0.489,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CAMK2G,0.20282699298355147,0.33059772356499656,0.724,0.276,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CARD17,0.19307811101518127,0.33380623853564567,0.711,0.28900000000000003,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CCDC102A,0.08810133253521646,0.3348206928124752,0.586,0.41400000000000003,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CCDC103,-0.21799866334483303,0.33143754126466746,0.264,0.264,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CCDC120,0.2289058328845159,0.3445098374748816,0.739,0.261,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CDKL1,-0.05533933289918801,0.3513910682738686,0.45,0.45,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CDKN2D,0.13092065070166897,0.3141334257787268,0.655,0.345,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CECR5,0.1062405683023771,0.336119034972024,0.612,0.388,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CENPM,0.3047246849362914,0.3630211867070957,0.803,0.19699999999999995,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CETN2,0.13264768469669616,0.3266016674848488,0.653,0.347,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CFAP43,0.13914814639695844,0.34410676946536406,0.665,0.33499999999999996,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CFC1,-0.06678570277638785,0.3344460630181419,0.41,0.41,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CFL1,0.04340784511270851,0.34727886297830823,0.565,0.43500000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CHCHD10,0.08330493961816059,0.31803139525067486,0.607,0.393,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CHML,-0.056198075609596186,0.35028717573162704,0.448,0.448,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CHP2,0.11888276079760374,0.31863146399608583,0.646,0.354,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CHST15,-0.20388894518347744,0.34831250993832563,0.281,0.281,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CKAP4,0.26137441703495323,0.34198128803472183,0.781,0.21899999999999997,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CKLF-CMTM1,-0.17051501909496972,0.34109959148870683,0.288,0.288,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CLDN11,0.061099846160115975,0.3302486110025178,0.572,0.42800000000000005,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CLEC17A,-0.08976804539410291,0.3081313808948895,0.389,0.389,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CLMP,-0.08851932775397169,0.3334893852228973,0.39,0.39,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CLUL1,-0.07856454389690659,0.33276827251380797,0.404,0.404,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CNTN4,0.0664681583456385,0.3260147638439139,0.575,0.42500000000000004,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
COL4A5,0.04217089584195446,0.325450023264026,0.539,0.46099999999999997,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
COL9A2,0.1409882036715899,0.34119051574073495,0.647,0.353,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CREB5,-0.1349126177877352,0.3273870683871258,0.34,0.34,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CRTC1,-0.011110862638265372,0.3300852676102301,0.489,0.489,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CRTC3,0.1273263404980283,0.3355066552486806,0.642,0.358,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CRYAB,-0.1984153860440234,0.3373388067642019,0.278,0.278,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CS,-0.0843357129966891,0.3228633319282875,0.398,0.398,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CSAG1,0.1492242796591813,0.3268301613428999,0.667,0.33299999999999996,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CT45A9,-0.23725941279508758,0.31977665525344534,0.232,0.232,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CTCF,0.2080831255021685,0.3334478717740356,0.735,0.265,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
CX3CL1,-0.023438736680595647,0.32469518176743284,0.479,0.479,0.4796857447418071,1.541706674429382,0.375445620414349,16,4,4,500
