gene,beta_mean_nuts,beta_sd_nuts,psp_nuts,lfsr_nuts,psp_draws,lfsr_draws,p_beta_gt_0,p_beta_lt_0,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,n_obs,n_sgrna,n_sample,chains,draws,tune,hit
ADORA2B,0.1532728239753055,0.1161505624298815,0.908,0.0919999999999999,0.908,0.09199999999999997,0.908,0.092,0.105,0.0015,16,4,4,2,1000,1000,False
ADRA2B,0.1125960519491759,0.0918716835809291,0.892,0.1079999999999999,0.892,0.10799999999999998,0.892,0.108,0.0235,0.0,16,4,4,2,1000,1000,False
ADRA2C,-0.1129409165527078,0.1101572101734062,0.1525,0.1525,0.1525,0.1525,0.1525,0.8475,0.0415,0.0,16,4,4,2,1000,1000,False
ADRBK2,-0.1122592287759908,0.0953468807371784,0.112,0.112,0.112,0.112,0.112,0.888,0.028,0.0,16,4,4,2,1000,1000,False
AEBP2,-0.3437560211942582,0.106542323132998,0.0,0.0,0.0,0.0,0.0,1.0,0.6976744186046512,0.046511627906976744,16,4,4,2,1000,1000,False
AFF2,-0.1419744342089613,0.1077234854631457,0.0985,0.0985,0.0985,0.0985,0.0985,0.9015,0.076,0.0005,16,4,4,2,1000,1000,False
AFG3L2,0.1700723382973113,0.1051959736596586,0.9535,0.0464999999999999,0.9535,0.046499999999999986,0.9535,0.0465,0.1065,0.002,16,4,4,2,1000,1000,False
AGAP3,-0.1707803385626995,0.1092206750078923,0.056,0.056,0.056,0.056,0.056,0.944,0.126,0.001,16,4,4,2,1000,1000,False
AGBL1,-0.1334680653392249,0.0935940919679448,0.0785,0.0785,0.0785,0.0785,0.0785,0.9215,0.036,0.0,16,4,4,2,1000,1000,False
AGFG1,-0.1896771938825921,0.1046242515605002,0.032,0.032,0.032,0.032,0.032,0.968,0.1505,0.0035,16,4,4,2,1000,1000,False
AGPAT6,0.106411723711286,0.1541943619320663,0.7525,0.2475,0.7525,0.24750000000000005,0.7525,0.2475,0.107,0.0045,16,4,4,2,1000,1000,False
AGPAT9,-0.1486852039599643,0.1126797812812692,0.095,0.095,0.095,0.095,0.095,0.905,0.091,0.0,16,4,4,2,1000,1000,False
AGTRAP,-0.1385052843248161,0.1138097560759208,0.113,0.113,0.113,0.113,0.113,0.887,0.081,0.0,16,4,4,2,1000,1000,False
AHCY,-0.1129490927618049,0.1175366527104442,0.163,0.163,0.163,0.163,0.163,0.837,0.0515,0.0,16,4,4,2,1000,1000,False
AIP,-1.0562444874157535,0.1765613954202425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9945,16,4,4,2,1000,1000,True
AJAP1,-0.1086984570133438,0.1144007778024725,0.1715,0.1715,0.1715,0.1715,0.1715,0.8285,0.0535,0.0,16,4,4,2,1000,1000,False
AK6,0.1502445058672549,0.1126801287238529,0.9075,0.0925,0.9075,0.09250000000000003,0.9075,0.0925,0.0845,0.0015,16,4,4,2,1000,1000,False
AKAP9,-0.1480884919855092,0.1175780307869133,0.107,0.107,0.107,0.107,0.107,0.893,0.101,0.001,16,4,4,2,1000,1000,False
AKIRIN1,-0.074731344543347,0.0972340191810825,0.214,0.214,0.214,0.214,0.214,0.786,0.009,0.0,16,4,4,2,1000,1000,False
AKIRIN2,0.2361022825383943,0.1170297168711645,0.9745,0.0254999999999999,0.9745,0.025499999999999967,0.9745,0.0255,0.2925,0.0105,16,4,4,2,1000,1000,False
AKR1C1,-0.1174054321797997,0.1118780328225619,0.1465,0.1465,0.1465,0.1465,0.1465,0.8535,0.0475,0.0,16,4,4,2,1000,1000,False
ALDH18A1,0.2036414113326553,0.1167896598180613,0.9605,0.0394999999999999,0.9605,0.03949999999999998,0.9605,0.0395,0.214,0.0055,16,4,4,2,1000,1000,False
ALDH9A1,-0.0488253201902406,0.0919589006552543,0.3005,0.3005,0.3005,0.3005,0.3005,0.6995,0.004,0.0,16,4,4,2,1000,1000,False
ALDOA,0.5062350849070915,0.1546602074596856,0.9995,0.0004999999999999,0.9995,0.0004999999999999449,0.9995,0.0005,0.9105,0.519,16,4,4,2,1000,1000,True
ALG1,0.4609310025665571,0.1789832479555347,0.9965,0.0034999999999999,1.0,0.0,1.0,0.0,0.984,0.7915,16,4,4,2,1000,1000,True
ALG11,0.3728444453971871,0.1828929719797498,0.9835,0.0164999999999999,1.0,0.0,1.0,0.0,0.925,0.5635,16,4,4,2,1000,1000,True
ALG12,0.2471833230474948,0.1151184912340713,0.986,0.014,0.986,0.014000000000000012,0.986,0.014,0.32,0.016,16,4,4,2,1000,1000,False
ALG13,0.8532147683816419,0.1589332371820022,1.0,0.0,1.0,0.0,1.0,0.0,0.9995,0.988,16,4,4,2,1000,1000,True
ALG14,0.1779695448342328,0.116346386118504,0.941,0.059,0.941,0.05900000000000005,0.941,0.059,0.144,0.0025,16,4,4,2,1000,1000,False
ALG2,0.9944910073088984,0.1780182015123714,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,4,4,2,1000,1000,True
ALG3,0.2432193938044519,0.1185744770610244,1.0,0.0,1.0,0.0,1.0,0.0,0.3023255813953488,0.023255813953488372,16,4,4,2,1000,1000,False
ALG5,0.357427683447813,0.1001842053967265,1.0,0.0,1.0,0.0,1.0,0.0,0.7209302325581395,0.06976744186046512,16,4,4,2,1000,1000,False
ALG8,0.1456354986833943,0.0926933148900438,0.9405,0.0595,0.9405,0.0595,0.9405,0.0595,0.051,0.0,16,4,4,2,1000,1000,False
ALG9,0.2799775113111002,0.1239283666082375,1.0,0.0,1.0,0.0,1.0,0.0,0.4418604651162791,0.0,16,4,4,2,1000,1000,False
ALKBH4,-0.0882473499774791,0.0982354632009759,0.182,0.182,0.182,0.182,0.182,0.818,0.014,0.0,16,4,4,2,1000,1000,False
ALKBH5,-0.703521268996521,0.1496539942782568,0.0,0.0,0.0,0.0,0.0,1.0,0.9955,0.918,16,4,4,2,1000,1000,True
ALOX15B,-0.0845804549820235,0.0949517054348573,0.176,0.176,0.176,0.176,0.176,0.824,0.0115,0.0,16,4,4,2,1000,1000,False
ALPK1,0.0916063053718232,0.0946963291272832,0.8275,0.1725,0.8275,0.1725,0.8275,0.1725,0.013,0.0,16,4,4,2,1000,1000,False
ALS2CL,-0.1390101694903648,0.1104735462712932,0.098,0.098,0.098,0.098,0.098,0.902,0.0765,0.0,16,4,4,2,1000,1000,False
ALX1,-0.54326648150155,0.1489446629722948,0.0,0.0,0.0,0.0,0.0,1.0,0.9485,0.6145,16,4,4,2,1000,1000,True
ALYREF,0.2896131161214248,0.1213364200618788,0.9915,0.0084999999999999,0.9915,0.008499999999999952,0.9915,0.0085,0.473,0.037,16,4,4,2,1000,1000,False
AMD1,-0.8512272421935269,0.1766886477251195,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.8825,16,4,4,2,1000,1000,True
AMHR2,-0.0810594315114096,0.1084099952160736,0.217,0.217,0.217,0.217,0.217,0.783,0.0255,0.0,16,4,4,2,1000,1000,False
AMIGO1,0.1222077161145113,0.0960785536502576,0.9005,0.0995,0.9005,0.09950000000000003,0.9005,0.0995,0.03,0.0,16,4,4,2,1000,1000,False
AMN,0.2145798576505678,0.1356523819679788,0.9069767441860463,0.0930232558139535,0.9069767441860465,0.09302325581395354,0.9069767441860465,0.09302325581395349,0.20930232558139536,0.023255813953488372,16,4,4,2,1000,1000,False
AMY1A,0.2931066456059692,0.1171520036719422,0.994,0.006,0.994,0.006000000000000005,0.994,0.006,0.491,0.0395,16,4,4,2,1000,1000,False
ANGPTL4,-0.1061276245066217,0.0921618826958113,0.123,0.123,0.123,0.123,0.123,0.877,0.021,0.0,16,4,4,2,1000,1000,False
ANKFN1,0.0889792051779762,0.0946501690685412,0.8145,0.1855,0.8145,0.1855,0.8145,0.1855,0.0105,0.0,16,4,4,2,1000,1000,False
ANKFY1,-0.1121139996048951,0.1148403451469894,0.1565,0.1565,0.1565,0.1565,0.1565,0.8435,0.0555,0.001,16,4,4,2,1000,1000,False
ANKH,-0.4555652143329357,0.1473384024386056,0.0025,0.0025,0.0025,0.0025,0.0025,0.9975,0.8515,0.3735,16,4,4,2,1000,1000,True
ANKIB1,-0.2073746716227781,0.1205676482933552,0.0,0.0,0.0,0.0,0.0,1.0,0.27906976744186046,0.0,16,4,4,2,1000,1000,False
ANKMY2,0.3413890614706676,0.1069573445905047,1.0,0.0,1.0,0.0,1.0,0.0,0.6976744186046512,0.046511627906976744,16,4,4,2,1000,1000,False
ANKRD17,-1.199724520635542,0.1794829569122878,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9995,16,4,4,2,1000,1000,True
ANKRD31,0.2635474513537586,0.1010268420768487,1.0,0.0,1.0,0.0,1.0,0.0,0.37209302325581395,0.0,16,4,4,2,1000,1000,False
ANKRD55,-0.1107508058771896,0.0948602108371345,0.126,0.126,0.126,0.126,0.126,0.874,0.024,0.0,16,4,4,2,1000,1000,False
ANKRD65,-0.135554231651055,0.1155782053363049,0.119,0.119,0.119,0.119,0.119,0.881,0.0815,0.0005,16,4,4,2,1000,1000,False
ANKRD7,0.1616683620957743,0.1062040906846923,0.9385,0.0615,0.9385,0.0615,0.9385,0.0615,0.106,0.001,16,4,4,2,1000,1000,False
ANKRD9,0.12297005059923,0.0903002779058365,0.915,0.0849999999999999,0.915,0.08499999999999996,0.915,0.085,0.0265,0.0,16,4,4,2,1000,1000,False
ANO10,0.2256288874044756,0.0677144714527053,1.0,0.0,1.0,0.0,1.0,0.0,0.11627906976744186,0.0,16,4,4,2,1000,1000,False
ANP32A,0.219651337484368,0.1035855198041765,0.9795,0.0204999999999999,0.9795,0.020499999999999963,0.9795,0.0205,0.214,0.0045,16,4,4,2,1000,1000,False
ANP32B,0.1889458414667856,0.1093719471321473,0.9615,0.0384999999999999,0.9615,0.03849999999999998,0.9615,0.0385,0.1605,0.002,16,4,4,2,1000,1000,False
ANP32E,0.1232782471198679,0.1487561147463437,0.796,0.2039999999999999,0.796,0.20399999999999996,0.796,0.204,0.1155,0.008,16,4,4,2,1000,1000,False
ANXA5,-0.1009749331443348,0.1064595070679398,0.1765,0.1765,0.1765,0.1765,0.1765,0.8235,0.0265,0.0,16,4,4,2,1000,1000,False
ANXA6,-0.2256576564451208,0.1122591482676043,0.0195,0.0195,0.0195,0.0195,0.0195,0.9805,0.26,0.004,16,4,4,2,1000,1000,False
AOC2,-0.1934262860158347,0.106007356298572,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.18604651162790697,0.0,16,4,4,2,1000,1000,False
AP1B1,0.1541885912999718,0.1031824510072011,0.9365,0.0635,0.9365,0.0635,0.9365,0.0635,0.0775,0.0,16,4,4,2,1000,1000,False
AP2B1,-0.490282229254222,0.1498810986870513,0.001,0.001,0.001,0.001,0.001,0.999,0.899,0.4765,16,4,4,2,1000,1000,True
AP2M1,0.1640439324881296,0.0970423619274519,0.9545,0.0454999999999999,0.9545,0.045499999999999985,0.9545,0.0455,0.079,0.0,16,4,4,2,1000,1000,False
AP4S1,0.1967680948104664,0.1200260782400291,0.9515,0.0484999999999999,0.9515,0.04849999999999999,0.9515,0.0485,0.1965,0.007,16,4,4,2,1000,1000,False
APBA2,-0.0936349746886761,0.1011067576912008,0.1675,0.1675,0.1675,0.1675,0.1675,0.8325,0.022,0.0,16,4,4,2,1000,1000,False
APBB2,-0.5068817427601499,0.1482144851733748,0.0,0.0,0.0,0.0,0.0,1.0,0.924,0.512,16,4,4,2,1000,1000,True
APH1A,0.1552906230741659,0.1791173025592827,0.8115,0.1885,0.983,0.017000000000000015,0.983,0.017,0.51,0.102,16,4,4,2,1000,1000,False
APH1B,-0.1037081090155417,0.100023366791467,0.1445,0.1445,0.1445,0.1445,0.1445,0.8555,0.0295,0.0,16,4,4,2,1000,1000,False
API5,-0.2119370906784945,0.1218572343738847,0.043,0.043,0.043,0.043,0.043,0.957,0.2415,0.007,16,4,4,2,1000,1000,False
APITD1,-0.2419948819661555,0.1271011254968505,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.27906976744186046,0.0,16,4,4,2,1000,1000,False
APLP2,-0.1396135016183923,0.114760244283742,0.1115,0.1115,0.1115,0.1115,0.1115,0.8885,0.0845,0.0,16,4,4,2,1000,1000,False
APOA5,-0.2111381010920337,0.1278793615496472,0.0465116279069767,0.0465116279069767,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.9534883720930233,0.27906976744186046,0.0,16,4,4,2,1000,1000,False
APOBEC2,-0.2019526557830979,0.1043126999104075,0.0295,0.0295,0.0295,0.0295,0.0295,0.9705,0.17,0.003,16,4,4,2,1000,1000,False
APOBEC3A,0.1414584361950418,0.1013873233561703,0.919,0.0809999999999999,0.919,0.08099999999999996,0.919,0.081,0.0625,0.0,16,4,4,2,1000,1000,False
APOL4,0.1190389457353968,0.1155054052808605,0.849,0.151,0.849,0.15100000000000002,0.849,0.151,0.057,0.001,16,4,4,2,1000,1000,False
APOM,-0.0734541282742763,0.0981987976180567,0.229,0.229,0.229,0.229,0.229,0.771,0.0095,0.0,16,4,4,2,1000,1000,False
APOOL,-0.0914184125365239,0.0964339816071008,0.175,0.175,0.175,0.175,0.175,0.825,0.014,0.0,16,4,4,2,1000,1000,False
APOPT1,0.2004899028844002,0.1055926571514015,0.9735,0.0264999999999999,0.9735,0.026499999999999968,0.9735,0.0265,0.181,0.003,16,4,4,2,1000,1000,False
AQP1,-0.0925214397862965,0.0982105446276647,0.1785,0.1785,0.1785,0.1785,0.1785,0.8215,0.0155,0.0,16,4,4,2,1000,1000,False
AQP3,0.2370751981272799,0.146269329269936,0.942,0.058,0.942,0.05800000000000005,0.942,0.058,0.3415,0.035,16,4,4,2,1000,1000,False
AQP5,-0.0552242112193431,0.0919355758778038,0.2685,0.2685,0.2685,0.2685,0.2685,0.7315,0.0045,0.0,16,4,4,2,1000,1000,False
AR,0.1874872211583939,0.10388280274942,0.9645,0.0354999999999999,0.9645,0.035499999999999976,0.9645,0.0355,0.126,0.001,16,4,4,2,1000,1000,False
ARAP1,-0.1834289456313494,0.105164698902559,0.041,0.041,0.041,0.041,0.041,0.959,0.139,0.001,16,4,4,2,1000,1000,False
ARF1,-0.285700058087186,0.1269652912232418,0.0232558139534883,0.0232558139534883,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.5116279069767442,0.046511627906976744,16,4,4,2,1000,1000,False
ARF6,-0.1396978425641423,0.11435337688484,0.1135,0.1135,0.1135,0.1135,0.1135,0.8865,0.078,0.0005,16,4,4,2,1000,1000,False
ARFGEF1,0.1929469653275389,0.1151387395239102,0.9555,0.0444999999999999,0.9555,0.044499999999999984,0.9555,0.0445,0.1765,0.0035,16,4,4,2,1000,1000,False
ARGFX,-0.1138214699265636,0.0986150194012832,0.124,0.124,0.124,0.124,0.124,0.876,0.034,0.0,16,4,4,2,1000,1000,False
ARGLU1,-0.6091747001985701,0.1531303618357632,0.0,0.0,0.0,0.0,0.0,1.0,0.9815,0.76,16,4,4,2,1000,1000,True
ARHGAP11B,0.2019939905553558,0.120362041335203,0.95,0.05,0.95,0.050000000000000044,0.95,0.05,0.2145,0.0075,16,4,4,2,1000,1000,False
ARHGAP20,-0.0694560433860556,0.0939517125308007,0.2305,0.2305,0.2305,0.2305,0.2305,0.7695,0.008,0.0,16,4,4,2,1000,1000,False
ARHGAP24,0.0870372352684293,0.0868118727023477,0.834,0.166,0.834,0.16600000000000004,0.834,0.166,0.0065,0.0,16,4,4,2,1000,1000,False
ARHGAP30,0.1535328007398215,0.0964939943454944,0.9415,0.0584999999999999,0.9415,0.058499999999999996,0.9415,0.0585,0.063,0.0,16,4,4,2,1000,1000,False
ARHGDIG,0.0921667673709569,0.0919436397856702,0.8385,0.1614999999999999,0.8385,0.16149999999999998,0.8385,0.1615,0.012,0.0,16,4,4,2,1000,1000,False
ARHGEF1,0.3557740421731671,0.1573042944674945,0.9865,0.0134999999999999,0.9865,0.013499999999999956,0.9865,0.0135,0.6415,0.183,16,4,4,2,1000,1000,False
ARHGEF12,0.1106052189655267,0.0944010204409719,0.8785,0.1215,0.8785,0.12150000000000005,0.8785,0.1215,0.0185,0.0,16,4,4,2,1000,1000,False
ARHGEF19,0.1310515339244709,0.0913218046971568,0.924,0.0759999999999999,0.924,0.07599999999999996,0.924,0.076,0.0355,0.0,16,4,4,2,1000,1000,False
ARID1A,0.9377131216544652,0.1706219086554018,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16,4,4,2,1000,1000,True
ARID2,-0.4314030730685866,0.1485574466504029,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995,0.7995,0.3265,16,4,4,2,1000,1000,False
ARID4B,0.2653252744643375,0.159277568771416,0.9535,0.0464999999999999,0.9535,0.046499999999999986,0.9535,0.0465,0.4175,0.07,16,4,4,2,1000,1000,False
ARIH1,-0.9005256773953135,0.1806030131738302,0.0,0.0,0.0,0.0,0.0,1.0,0.998,0.936,16,4,4,2,1000,1000,True
ARIH2,0.3166488598170885,0.1344452185175244,1.0,0.0,1.0,0.0,1.0,0.0,0.46511627906976744,0.11627906976744186,16,4,4,2,1000,1000,False
ARL14EPL,-0.2109623453776704,0.2196291959359159,0.1162790697674418,0.1162790697674418,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.8837209302325582,0.37209302325581395,0.09302325581395349,16,4,4,2,1000,1000,False
ARL17A,-0.0708549656296844,0.0944616291806864,0.221,0.221,0.221,0.221,0.221,0.779,0.0085,0.0,16,4,4,2,1000,1000,False
ARL6IP6,-0.5126061824588984,0.1503472598135531,0.0,0.0,0.0,0.0,0.0,1.0,0.9315,0.523,16,4,4,2,1000,1000,True
ARMC7,0.5291938682303875,0.1703281216569139,0.9985,0.0014999999999999,1.0,0.0,1.0,0.0,0.9935,0.878,16,4,4,2,1000,1000,True
ARMCX4,-0.1099575566436469,0.0920364718364208,0.107,0.107,0.107,0.107,0.107,0.893,0.0205,0.0,16,4,4,2,1000,1000,False
ARMCX6,-0.0838689327400766,0.101260480862261,0.1855,0.1855,0.1855,0.1855,0.1855,0.8145,0.0165,0.0,16,4,4,2,1000,1000,False
ARMT1,-0.1351842004176549,0.098707681578584,0.0825,0.0825,0.0825,0.0825,0.0825,0.9175,0.044,0.0005,16,4,4,2,1000,1000,False
ARPC2,-0.5506937587414664,0.148804086583908,0.0,0.0,0.0,0.0,0.0,1.0,0.9515,0.639,16,4,4,2,1000,1000,True
ARPC3,-0.159610499637765,0.1052928177855294,0.072,0.072,0.072,0.072,0.072,0.928,0.093,0.0005,16,4,4,2,1000,1000,False
ARPC5,-0.2407599931763262,0.1598952382787319,0.0232558139534883,0.0232558139534883,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.9767441860465116,0.4186046511627907,0.023255813953488372,16,4,4,2,1000,1000,False
ARR3,-0.1451938271925164,0.1087456346287702,0.0945,0.0945,0.0945,0.0945,0.0945,0.9055,0.077,0.001,16,4,4,2,1000,1000,False
ARSE,-0.2796851864843215,0.1186033454317508,0.0,0.0,0.0,0.0,0.0,1.0,0.3953488372093023,0.046511627906976744,16,4,4,2,1000,1000,False
ARV1,-0.1629658052512622,0.1080377100569789,0.068,0.068,0.068,0.068,0.068,0.932,0.113,0.0,16,4,4,2,1000,1000,False
ASAH2B,0.2732051854881175,0.1005829326010459,1.0,0.0,1.0,0.0,1.0,0.0,0.37209302325581395,0.0,16,4,4,2,1000,1000,False
ASAP2,0.1942625958024561,0.1039696491437012,0.9625,0.0374999999999999,0.9625,0.03749999999999998,0.9625,0.0375,0.153,0.0015,16,4,4,2,1000,1000,False
ASB11,0.106219575166592,0.115142471366202,0.828,0.172,0.828,0.17200000000000004,0.828,0.172,0.0465,0.0005,16,4,4,2,1000,1000,False
ASB2,0.1305199304109008,0.0969262550895534,0.9155,0.0845,0.9155,0.08450000000000002,0.9155,0.0845,0.0415,0.0005,16,4,4,2,1000,1000,False
ASCC2,-0.1276926031297744,0.0956695884118657,0.089,0.089,0.089,0.089,0.089,0.911,0.0335,0.0,16,4,4,2,1000,1000,False
ASCC3,0.2297416450592656,0.1150949642872593,0.9755,0.0244999999999999,0.9755,0.024499999999999966,0.9755,0.0245,0.275,0.0075,16,4,4,2,1000,1000,False
ASF1A,-0.5739571106124225,0.1504134826799694,0.0,0.0,0.0,0.0,0.0,1.0,0.963,0.696,16,4,4,2,1000,1000,True
ASNA1,0.2844547300788612,0.1266108625223741,0.9767441860465116,0.0232558139534884,0.9767441860465116,0.023255813953488413,0.9767441860465116,0.023255813953488372,0.46511627906976744,0.023255813953488372,16,4,4,2,1000,1000,False
ASTN2,0.1319768589374216,0.0960870829995548,0.916,0.0839999999999999,0.916,0.08399999999999996,0.916,0.084,0.0435,0.0,16,4,4,2,1000,1000,False
ASUN,0.2025153876014461,0.1106722302662464,0.967,0.033,0.967,0.03300000000000003,0.967,0.033,0.1865,0.003,16,4,4,2,1000,1000,False
ASXL2,0.088322489336588,0.0932316399673427,0.826,0.174,0.826,0.17400000000000004,0.826,0.174,0.0105,0.0,16,4,4,2,1000,1000,False
ATF1,0.1010958136270981,0.1110898611634009,0.8155,0.1845,0.8155,0.1845,0.8155,0.1845,0.0385,0.001,16,4,4,2,1000,1000,False
ATF3,0.0492124384870136,0.1494373861076501,0.622,0.378,0.622,0.378,0.622,0.378,0.0515,0.0015,16,4,4,2,1000,1000,False
ATF6B,-0.1460291286086909,0.1076381180278374,0.085,0.085,0.085,0.085,0.085,0.915,0.0795,0.0,16,4,4,2,1000,1000,False
ATF7IP,0.1297290366653123,0.095319580601008,0.9115,0.0885,0.9115,0.08850000000000002,0.9115,0.0885,0.0345,0.0,16,4,4,2,1000,1000,False
ATL1,-0.2648128884054677,0.1023196161498374,0.0,0.0,0.0,0.0,0.0,1.0,0.4186046511627907,0.0,16,4,4,2,1000,1000,False
ATP13A2,-0.1344555379408187,0.1172743775472363,0.1335,0.1335,0.1335,0.1335,0.1335,0.8665,0.079,0.001,16,4,4,2,1000,1000,False
ATP1A1,0.2129454438009495,0.1066816071160278,0.974,0.026,0.974,0.026000000000000023,0.974,0.026,0.211,0.003,16,4,4,2,1000,1000,False
ATP1B1,-0.1192958661478999,0.1142354099649461,0.1485,0.1485,0.1485,0.1485,0.1485,0.8515,0.057,0.0005,16,4,4,2,1000,1000,False
ATP2B2,-0.1740845855250763,0.1509460868442082,0.1395348837209302,0.1395348837209302,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.8604651162790697,0.13953488372093023,0.023255813953488372,16,4,4,2,1000,1000,False
ATP5C1,0.114637901068079,0.0946789061118633,0.889,0.1109999999999999,0.889,0.11099999999999999,0.889,0.111,0.0235,0.0,16,4,4,2,1000,1000,False
ATP5D,0.1152475280527424,0.1032532817701048,0.874,0.126,0.874,0.126,0.874,0.126,0.043,0.001,16,4,4,2,1000,1000,False
ATP5H,0.2908728885874621,0.1185452881383654,0.992,0.008,0.992,0.008000000000000007,0.992,0.008,0.4625,0.0395,16,4,4,2,1000,1000,False
ATP5J,0.1310599176941115,0.1084021293161552,0.8815,0.1185,0.8815,0.11850000000000005,0.8815,0.1185,0.061,0.0005,16,4,4,2,1000,1000,False
ATP6V0B,0.3485885706470905,0.1165184808117192,0.9975,0.0024999999999999,0.9975,0.0024999999999999467,0.9975,0.0025,0.6595,0.0905,16,4,4,2,1000,1000,False
ATP6V1A,-0.1105412928730069,0.1027560328876323,0.144,0.144,0.144,0.144,0.144,0.856,0.032,0.0,16,4,4,2,1000,1000,False
ATP6V1G3,-0.1291519462571828,0.1121960727082418,0.1145,0.1145,0.1145,0.1145,0.1145,0.8855,0.061,0.0015,16,4,4,2,1000,1000,False
ATP6V1H,-0.1896831748772044,0.0807188675183015,0.0,0.0,0.0,0.0,0.0,1.0,0.06976744186046512,0.0,16,4,4,2,1000,1000,False
ATP7A,-0.1340424492684543,0.1125790042888157,0.119,0.119,0.119,0.119,0.119,0.881,0.074,0.0,16,4,4,2,1000,1000,False
ATP8B4,-0.0497399189887838,0.0914730508005461,0.2925,0.2925,0.2925,0.2925,0.2925,0.7075,0.002,0.0,16,4,4,2,1000,1000,False
ATR,0.1155993733580608,0.0891031333517287,0.896,0.1039999999999999,0.896,0.10399999999999998,0.896,0.104,0.018,0.0,16,4,4,2,1000,1000,False
ATRNL1,-0.1043413073921307,0.1204039964296772,0.1935,0.1935,0.1935,0.1935,0.1935,0.8065,0.0555,0.0,16,4,4,2,1000,1000,False
ATXN1L,-0.1927203460776381,0.1169718656885806,0.046,0.046,0.046,0.046,0.046,0.954,0.1795,0.006,16,4,4,2,1000,1000,False
ATXN2L,-0.1854599667419212,0.1165227298571031,0.0505,0.0505,0.0505,0.0505,0.0505,0.9495,0.1685,0.0025,16,4,4,2,1000,1000,False
AUP1,-0.563707204377265,0.1466079074120302,0.0,0.0,0.0,0.0,0.0,1.0,0.963,0.6705,16,4,4,2,1000,1000,True
AVEN,0.1426961258987117,0.1005616669839823,0.9235,0.0765,0.9235,0.07650000000000001,0.9235,0.0765,0.051,0.0,16,4,4,2,1000,1000,False
AZIN2,-0.0597102680085456,0.096228780386213,0.2645,0.2645,0.2645,0.2645,0.2645,0.7355,0.0075,0.0,16,4,4,2,1000,1000,False
B3GAT1,-0.0938056435189211,0.0971179552076899,0.1585,0.1585,0.1585,0.1585,0.1585,0.8415,0.0205,0.0,16,4,4,2,1000,1000,False
B3GNT3,-0.1735138051605795,0.1108056776749783,0.06,0.06,0.06,0.06,0.06,0.94,0.1315,0.0015,16,4,4,2,1000,1000,False
B3GNT6,0.1702025228532913,0.1020877553469768,0.953,0.047,0.953,0.04700000000000004,0.953,0.047,0.103,0.0005,16,4,4,2,1000,1000,False
B4GAT1,0.1234355192197776,0.0951090279984637,0.8965,0.1035,0.8965,0.10350000000000004,0.8965,0.1035,0.029,0.0,16,4,4,2,1000,1000,False
B9D1,-0.1609459458484967,0.1044970277167979,0.058,0.058,0.058,0.058,0.058,0.942,0.1005,0.0005,16,4,4,2,1000,1000,False
BACH2,-0.65319972319285,0.1537829551590474,0.0,0.0,0.0,0.0,0.0,1.0,0.9915,0.839,16,4,4,2,1000,1000,True
BAG3,0.1483965056622965,0.1127024584487432,0.91,0.0899999999999999,0.91,0.08999999999999997,0.91,0.09,0.091,0.0005,16,4,4,2,1000,1000,False
BAK1,0.3209032028345983,0.1007239189192823,1.0,0.0,1.0,0.0,1.0,0.0,0.6046511627906976,0.06976744186046512,16,4,4,2,1000,1000,False
BANF1,0.2797332411671092,0.1171314050622721,0.9905,0.0094999999999999,0.9905,0.009499999999999953,0.9905,0.0095,0.4255,0.03,16,4,4,2,1000,1000,False
BAP1,0.2346037566831569,0.1514411777389742,0.9415,0.0584999999999999,0.9415,0.058499999999999996,0.9415,0.0585,0.3255,0.046,16,4,4,2,1000,1000,False
BATF3,-0.2612214386555708,0.1136849430732023,0.0075,0.0075,0.0075,0.0075,0.0075,0.9925,0.3775,0.0185,16,4,4,2,1000,1000,False
BAZ1B,-1.0030913080077797,0.1805423927558384,0.0,0.0,0.0,0.0,0.0,1.0,0.999,0.9855,16,4,4,2,1000,1000,True
BBS10,0.1087395147803108,0.092069220032161,0.884,0.1159999999999999,0.884,0.11599999999999999,0.884,0.116,0.0205,0.0,16,4,4,2,1000,1000,False
BBS12,-0.08912577091834,0.0908782606360886,0.162,0.162,0.162,0.162,0.162,0.838,0.01,0.0,16,4,4,2,1000,1000,False
BCAS2,-0.1564046549819462,0.1128766997197795,0.082,0.082,0.082,0.082,0.082,0.918,0.1015,0.0005,16,4,4,2,1000,1000,False
BCAS3,-0.2365506900065791,0.1100276338126452,0.0145,0.0145,0.0145,0.0145,0.0145,0.9855,0.277,0.0075,16,4,4,2,1000,1000,False
