gene,dir,fdr,log2fc,neglog10_fdr,abs_log2fc,hit
AGR2,neg,1.0,-0.13238,-0.0,0.13238,False
SLC38A9,neg,1.0,-0.056003,-0.0,0.056003,False
FADS3,neg,1.0,-0.069598,-0.0,0.069598,False
TMEM182,neg,1.0,-0.1026,-0.0,0.1026,False
DSG4,neg,1.0,0.20825,-0.0,0.20825,False
STK36,neg,1.0,0.11872,-0.0,0.11872,False
BAG5,neg,1.0,0.32458,-0.0,0.32458,False
FAM181A,neg,1.0,-0.11208,-0.0,0.11208,False
ACIN1,neg,1.0,-0.15752,-0.0,0.15752,False
TLX3,neg,1.0,-0.03341,-0.0,0.03341,False
ARL8B,neg,1.0,0.051639,-0.0,0.051639,False
LTBP3,pos,0.716064,0.43137,0.14504815980850191,0.43137,False
RALGAPA2,neg,1.0,-0.099079,-0.0,0.099079,False
SPIRE2,neg,1.0,-0.15498,-0.0,0.15498,False
SEC61G,pos,0.943705,0.19386,0.025163743937729945,0.19386,False
TTLL6,neg,1.0,0.33042,-0.0,0.33042,False
RAB9A,neg,1.0,0.01284,-0.0,0.01284,False
TMEM220,neg,1.0,-0.057121,-0.0,0.057121,False
IGSF8,neg,1.0,0.017432,-0.0,0.017432,False
JMJD4,neg,1.0,-0.050009,-0.0,0.050009,False
NMD3,neg,1.0,-0.089468,-0.0,0.089468,False
MAPRE3,neg,1.0,-0.11529,-0.0,0.11529,False
WNT4,neg,1.0,-0.12291,-0.0,0.12291,False
KRTAP20-1,neg,1.0,0.0071717,-0.0,0.0071717,False
ASPHD1,neg,1.0,-0.13256,-0.0,0.13256,False
UMODL1,neg,1.0,-0.10939,-0.0,0.10939,False
UBR4,neg,1.0,-0.070945,-0.0,0.070945,False
TP53TG3D,neg,1.0,-0.031043,-0.0,0.031043,False
ACADSB,neg,1.0,0.04355,-0.0,0.04355,False
TM4SF1,neg,1.0,-0.0023251,-0.0,0.0023251,False
EDC3,neg,1.0,-0.10656,-0.0,0.10656,False
PDGFA,neg,1.0,-0.10282,-0.0,0.10282,False
GPR176,neg,1.0,0.019442,-0.0,0.019442,False
CXCL12,neg,1.0,-0.13967,-0.0,0.13967,False
TNFSF4,neg,1.0,-0.13514,-0.0,0.13514,False
LRRC8E,neg,1.0,-0.10516,-0.0,0.10516,False
KCNH6,neg,1.0,0.10685,-0.0,0.10685,False
SLAMF6,neg,1.0,-0.14819,-0.0,0.14819,False
RXRG,neg,1.0,-0.17984,-0.0,0.17984,False
TMEM138,neg,1.0,-0.11896,-0.0,0.11896,False
CD2,neg,1.0,0.0084813,-0.0,0.0084813,False
NPEPPS,neg,1.0,0.04753,-0.0,0.04753,False
FAM13B,neg,1.0,-0.1411,-0.0,0.1411,False
HSFX2,neg,1.0,-0.082569,-0.0,0.082569,False
NR1H4,neg,1.0,-0.13783,-0.0,0.13783,False
CEP85L,neg,1.0,0.067241,-0.0,0.067241,False
POU5F1,neg,1.0,-0.030357,-0.0,0.030357,False
FAM208A,neg,1.0,-0.16234,-0.0,0.16234,False
CMTM8,neg,1.0,-0.10759,-0.0,0.10759,False
FABP4,neg,1.0,-0.12186,-0.0,0.12186,False
AHR,neg,1.0,-0.18053,-0.0,0.18053,False
OR4S2,neg,1.0,0.10628,-0.0,0.10628,False
EPT1,neg,1.0,-0.088757,-0.0,0.088757,False
UGT2A1,neg,1.0,-0.13573,-0.0,0.13573,False
TMEM82,neg,1.0,-0.15228,-0.0,0.15228,False
DCN,neg,1.0,0.033504,-0.0,0.033504,False
ATHL1,neg,1.0,0.20155,-0.0,0.20155,False
RIT1,neg,1.0,0.025086,-0.0,0.025086,False
CPSF4L,neg,1.0,-0.079348,-0.0,0.079348,False
AMDHD1,neg,1.0,-0.01694,-0.0,0.01694,False
CNOT3,neg,1.0,0.017679,-0.0,0.017679,False
FBXO45,neg,1.0,-0.15171,-0.0,0.15171,False
SNTG1,neg,1.0,-0.16261,-0.0,0.16261,False
TMEM236,neg,1.0,-0.082569,-0.0,0.082569,False
TONSL,neg,1.0,-0.030222,-0.0,0.030222,False
C12orf54,neg,1.0,-0.050739,-0.0,0.050739,False
FOXN2,neg,1.0,0.020523,-0.0,0.020523,False
LYAR,neg,1.0,-0.033553,-0.0,0.033553,False
FCRL1,neg,1.0,0.1377,-0.0,0.1377,False
ZNF519,neg,1.0,0.10658,-0.0,0.10658,False
KLHL21,neg,1.0,-0.01886,-0.0,0.01886,False
FSCN3,neg,1.0,-0.17823,-0.0,0.17823,False
ATP8B2,neg,1.0,-0.11628,-0.0,0.11628,False
CCDC13,neg,1.0,-0.1426,-0.0,0.1426,False
HSPA1A,neg,1.0,0.056583,-0.0,0.056583,False
ZFP92,neg,1.0,-0.04647,-0.0,0.04647,False
CCDC181,neg,1.0,-0.024815,-0.0,0.024815,False
DHX58,neg,1.0,-0.023565,-0.0,0.023565,False
SART1,neg,1.0,0.036927,-0.0,0.036927,False
ZNF764,neg,1.0,-0.16015,-0.0,0.16015,False
MLXIP,neg,1.0,-0.12797,-0.0,0.12797,False
ADAMTS4,neg,1.0,0.0087023,-0.0,0.0087023,False
LAX1,neg,1.0,0.00090457,-0.0,0.00090457,False
L3HYPDH,neg,1.0,-0.0365,-0.0,0.0365,False
VRK2,neg,1.0,0.016706,-0.0,0.016706,False
LYST,neg,1.0,0.029517,-0.0,0.029517,False
TEAD2,neg,1.0,-0.045544,-0.0,0.045544,False
MAP3K11,neg,1.0,0.035596,-0.0,0.035596,False
ROPN1B,neg,1.0,0.011428,-0.0,0.011428,False
ADAD1,neg,1.0,-0.092255,-0.0,0.092255,False
EHMT2,neg,1.0,0.13219,-0.0,0.13219,False
ST8SIA4,neg,1.0,0.036433,-0.0,0.036433,False
LOC650293,neg,1.0,-0.15172,-0.0,0.15172,False
MTHFSD,neg,1.0,0.0031634,-0.0,0.0031634,False
MS4A5,neg,1.0,-0.078087,-0.0,0.078087,False
PPFIBP1,neg,1.0,-0.13663,-0.0,0.13663,False
DCAF17,neg,1.0,0.044608,-0.0,0.044608,False
HSF5,neg,1.0,0.037453,-0.0,0.037453,False
FBLN7,neg,1.0,0.040784,-0.0,0.040784,False
ARMS2,neg,1.0,0.052609,-0.0,0.052609,False
C15orf56,neg,1.0,-0.075011,-0.0,0.075011,False
CCT4,neg,1.0,-0.073823,-0.0,0.073823,False
ABCC4,neg,1.0,0.067444,-0.0,0.067444,False
ASCL2,neg,1.0,-0.14003,-0.0,0.14003,False
ZDHHC13,neg,1.0,0.074503,-0.0,0.074503,False
DYTN,neg,1.0,-0.10091,-0.0,0.10091,False
USP54,neg,1.0,-0.1251,-0.0,0.1251,False
MYOM1,neg,1.0,-0.018708,-0.0,0.018708,False
CIB2,neg,1.0,-0.15181,-0.0,0.15181,False
INTS2,neg,1.0,-0.050364,-0.0,0.050364,False
NEBL,neg,1.0,-0.03089,-0.0,0.03089,False
LRRC61,neg,1.0,-0.12975,-0.0,0.12975,False
MFSD3,neg,1.0,0.060404,-0.0,0.060404,False
ACBD3,neg,1.0,-0.17227,-0.0,0.17227,False
ZNF462,neg,1.0,-0.091362,-0.0,0.091362,False
LPCAT2,neg,1.0,-0.14174,-0.0,0.14174,False
TCP10,neg,1.0,-0.20137,-0.0,0.20137,False
MSL1,neg,1.0,-0.20679,-0.0,0.20679,False
PRSS1,neg,1.0,-0.055048,-0.0,0.055048,False
FCER2,neg,1.0,-0.08374,-0.0,0.08374,False
MAP1A,neg,1.0,-0.070396,-0.0,0.070396,False
ISYNA1,neg,1.0,-0.071355,-0.0,0.071355,False
SH3BP5,neg,1.0,-0.15954,-0.0,0.15954,False
GLO1,neg,1.0,-0.04825,-0.0,0.04825,False
H2BFM,neg,1.0,0.074799,-0.0,0.074799,False
ZNF700,neg,1.0,0.070235,-0.0,0.070235,False
CNTD2,neg,1.0,0.056495,-0.0,0.056495,False
BRD8,neg,1.0,0.1154,-0.0,0.1154,False
C17orf59,neg,1.0,-0.026868,-0.0,0.026868,False
ISG20L2,neg,1.0,0.099637,-0.0,0.099637,False
PANK4,neg,1.0,0.046933,-0.0,0.046933,False
ZNF513,neg,1.0,-0.20469,-0.0,0.20469,False
RTBDN,neg,1.0,-0.053594,-0.0,0.053594,False
BIVM,neg,1.0,0.008606,-0.0,0.008606,False
ST8SIA3,neg,1.0,-0.010403,-0.0,0.010403,False
KLHL36,neg,1.0,-0.12469,-0.0,0.12469,False
VCAM1,neg,1.0,0.068302,-0.0,0.068302,False
HMSD,neg,1.0,-0.079219,-0.0,0.079219,False
CLRN3,neg,1.0,-0.085259,-0.0,0.085259,False
NANOS3,neg,1.0,0.0040446,-0.0,0.0040446,False
KRTAP10-2,neg,1.0,-0.11021,-0.0,0.11021,False
STOML3,neg,1.0,-0.1074,-0.0,0.1074,False
RPS6KB2,neg,1.0,-0.10933,-0.0,0.10933,False
PIK3R3,neg,1.0,0.06211,-0.0,0.06211,False
EPGN,neg,1.0,-0.1122,-0.0,0.1122,False
ADGRL4,neg,1.0,-0.14229,-0.0,0.14229,False
RIN1,neg,1.0,-0.041806,-0.0,0.041806,False
CDC16,neg,1.0,-0.067146,-0.0,0.067146,False
CCDC109B,neg,1.0,0.048096,-0.0,0.048096,False
SYNDIG1L,neg,1.0,0.18385,-0.0,0.18385,False
MFGE8,neg,1.0,0.058614,-0.0,0.058614,False
THEM6,neg,1.0,-0.15546,-0.0,0.15546,False
CCDC40,neg,1.0,0.0041691,-0.0,0.0041691,False
PSMB9,neg,1.0,-0.017045,-0.0,0.017045,False
ARID3B,neg,1.0,-0.20311,-0.0,0.20311,False
ACAN,neg,1.0,-0.018328,-0.0,0.018328,False
DNAH7,neg,1.0,-0.096118,-0.0,0.096118,False
RPP14,neg,1.0,-0.11437,-0.0,0.11437,False
FXYD7,neg,1.0,0.021579,-0.0,0.021579,False
CHST3,neg,1.0,-0.060661,-0.0,0.060661,False
LOC101928436,neg,1.0,-0.03506,-0.0,0.03506,False
KIAA0930,neg,1.0,0.088373,-0.0,0.088373,False
PPT2,neg,1.0,-0.11043,-0.0,0.11043,False
KLHL11,neg,1.0,-0.009538,-0.0,0.009538,False
FKBP3,neg,1.0,-0.10412,-0.0,0.10412,False
PCDH18,neg,1.0,-0.11704,-0.0,0.11704,False
FRMD6,neg,1.0,-0.036789,-0.0,0.036789,False
SPATS2L,neg,1.0,-0.11185,-0.0,0.11185,False
GTF3C5,neg,1.0,0.099447,-0.0,0.099447,False
COL1A2,neg,1.0,0.0060964,-0.0,0.0060964,False
MCHR1,neg,1.0,-0.13894,-0.0,0.13894,False
PAX5,neg,1.0,-0.10096,-0.0,0.10096,False
OR2C3,neg,1.0,-0.11576,-0.0,0.11576,False
MORF4L2,neg,1.0,0.10417,-0.0,0.10417,False
ZMAT4,neg,1.0,0.014849,-0.0,0.014849,False
C2orf71,neg,1.0,-0.066793,-0.0,0.066793,False
ZNF564,neg,1.0,0.088058,-0.0,0.088058,False
CTAGE15,neg,1.0,0.10549,-0.0,0.10549,False
ACE2,neg,1.0,0.033186,-0.0,0.033186,False
APOC2,neg,1.0,-0.085131,-0.0,0.085131,False
TATDN1,neg,1.0,0.08098,-0.0,0.08098,False
HSD17B8,neg,1.0,-0.1287,-0.0,0.1287,False
ADARB1,neg,1.0,-0.029219,-0.0,0.029219,False
TRIM49B,neg,1.0,-0.029374,-0.0,0.029374,False
USP1,neg,1.0,-0.25794,-0.0,0.25794,False
ZNF705E,neg,1.0,-0.049464,-0.0,0.049464,False
SEZ6L2,neg,1.0,-0.090266,-0.0,0.090266,False
GPR137,neg,1.0,-0.095063,-0.0,0.095063,False
PFN2,pos,0.898811,0.31156,0.04633162115492476,0.31156,False
MIA3,neg,1.0,-0.11024,-0.0,0.11024,False
YPEL1,neg,1.0,-0.13952,-0.0,0.13952,False
GLYR1,neg,1.0,0.050913,-0.0,0.050913,False
AGAP5,neg,1.0,-0.15312,-0.0,0.15312,False
KRT37,neg,1.0,0.0055651,-0.0,0.0055651,False
EID1,neg,1.0,0.029898,-0.0,0.029898,False
LCTL,neg,1.0,-0.057532,-0.0,0.057532,False
LSG1,neg,1.0,-0.19855,-0.0,0.19855,False
WNK3,neg,1.0,-0.070376,-0.0,0.070376,False
ETV5,neg,1.0,-0.067447,-0.0,0.067447,False
CYB5R3,neg,1.0,-0.13829,-0.0,0.13829,False
FNDC3B,neg,1.0,-0.0075168,-0.0,0.0075168,False
OR2F2,neg,1.0,0.055619,-0.0,0.055619,False
COX7A2,neg,1.0,-0.20774,-0.0,0.20774,False
NME4,neg,1.0,0.044555,-0.0,0.044555,False
PRB1,neg,1.0,-0.053565,-0.0,0.053565,False
VAT1,neg,1.0,-0.083089,-0.0,0.083089,False
SPON2,neg,1.0,-0.11275,-0.0,0.11275,False
SLC26A6,neg,1.0,0.042876,-0.0,0.042876,False
COQ9,neg,1.0,-0.032155,-0.0,0.032155,False
RBBP8,neg,1.0,-0.13518,-0.0,0.13518,False
CYR61,neg,1.0,0.043293,-0.0,0.043293,False
SPEF1,neg,1.0,-0.16205,-0.0,0.16205,False
DRICH1,neg,1.0,-0.034248,-0.0,0.034248,False
MXRA7,neg,1.0,0.017726,-0.0,0.017726,False
COL3A1,neg,1.0,0.068682,-0.0,0.068682,False
C8orf44-SGK3,neg,1.0,0.15672,-0.0,0.15672,False
PSMD1,neg,1.0,-0.060731,-0.0,0.060731,False
TMEM45A,neg,1.0,-0.026014,-0.0,0.026014,False
TRIB2,neg,1.0,0.20112,-0.0,0.20112,False
TRIM4,neg,1.0,0.17905,-0.0,0.17905,False
NEU4,neg,1.0,0.11969,-0.0,0.11969,False
RSPO4,neg,1.0,0.095628,-0.0,0.095628,False
NUB1,neg,1.0,-0.003629,-0.0,0.003629,False
CCNB2,neg,1.0,0.092357,-0.0,0.092357,False
IL24,neg,1.0,0.023574,-0.0,0.023574,False
IZUMO4,neg,1.0,0.062531,-0.0,0.062531,False
LRTM1,neg,1.0,0.26207,-0.0,0.26207,False
GABRB3,neg,1.0,-0.062585,-0.0,0.062585,False
AGO3,neg,1.0,-0.061853,-0.0,0.061853,False
CBX6,neg,1.0,-0.10838,-0.0,0.10838,False
DACH2,neg,1.0,-0.06193,-0.0,0.06193,False
SAC3D1,neg,1.0,-0.050702,-0.0,0.050702,False
FKBP14,neg,1.0,0.026372,-0.0,0.026372,False
ODF1,neg,1.0,-0.091321,-0.0,0.091321,False
SLC5A6,neg,1.0,-0.098506,-0.0,0.098506,False
ALDH7A1,neg,1.0,0.16755,-0.0,0.16755,False
HHEX,neg,1.0,0.075878,-0.0,0.075878,False
NETO2,neg,1.0,-0.065397,-0.0,0.065397,False
WDR1,neg,1.0,0.069951,-0.0,0.069951,False
DUOX1,neg,1.0,-0.18882,-0.0,0.18882,False
MANEAL,neg,1.0,0.13924,-0.0,0.13924,False
RPL26,neg,1.0,0.30086,-0.0,0.30086,False
SH3BP5L,neg,1.0,-0.066775,-0.0,0.066775,False
HLA-A,neg,1.0,0.20253,-0.0,0.20253,False
MRFAP1,neg,1.0,-0.074674,-0.0,0.074674,False
OR51B2,neg,1.0,0.19573,-0.0,0.19573,False
ARL8A,neg,1.0,0.10397,-0.0,0.10397,False
RPL22L1,neg,1.0,0.080668,-0.0,0.080668,False
FOXA2,neg,1.0,-0.14984,-0.0,0.14984,False
TRIM56,neg,1.0,-0.014934,-0.0,0.014934,False
GPR6,neg,1.0,0.13936,-0.0,0.13936,False
ZSCAN26,neg,1.0,0.050795,-0.0,0.050795,False
RFFL,neg,1.0,0.19161,-0.0,0.19161,False
PAX8,neg,1.0,0.18382,-0.0,0.18382,False
PLEKHG6,neg,1.0,0.033659,-0.0,0.033659,False
METTL12,neg,1.0,-0.038521,-0.0,0.038521,False
SRP14,pos,0.612069,0.57044,0.21319961604054916,0.57044,False
KCNE2,neg,1.0,-0.028179,-0.0,0.028179,False
CAPS,neg,1.0,-0.15954,-0.0,0.15954,False
ITM2B,neg,1.0,-0.082647,-0.0,0.082647,False
GOLPH3,neg,1.0,-0.089839,-0.0,0.089839,False
FOXO6,neg,1.0,-0.0031487,-0.0,0.0031487,False
CRBN,neg,1.0,0.21638,-0.0,0.21638,False
AKNA,neg,1.0,-0.0014215,-0.0,0.0014215,False
SLC6A7,neg,1.0,-0.032295,-0.0,0.032295,False
EMB,neg,1.0,-0.10061,-0.0,0.10061,False
CLPSL1,neg,1.0,0.10685,-0.0,0.10685,False
MIPOL1,neg,1.0,-0.083974,-0.0,0.083974,False
ADAMTS19,neg,1.0,-0.14264,-0.0,0.14264,False
RPL14,neg,1.0,-0.036655,-0.0,0.036655,False
LYPD8,neg,1.0,-0.050484,-0.0,0.050484,False
SERTM1,neg,1.0,-0.076461,-0.0,0.076461,False
MICA,neg,1.0,-0.03956,-0.0,0.03956,False
DYNC1I2,neg,1.0,-0.12422,-0.0,0.12422,False
IL11RA,neg,1.0,-0.066133,-0.0,0.066133,False
TBR1,pos,0.57034,0.54598,0.24386616870931996,0.54598,False
FBXO10,neg,1.0,-0.11826,-0.0,0.11826,False
KLK8,neg,1.0,0.22171,-0.0,0.22171,False
NCDN,neg,1.0,0.087056,-0.0,0.087056,False
AMN1,neg,1.0,0.11752,-0.0,0.11752,False
ZDHHC17,neg,1.0,0.040943,-0.0,0.040943,False
KCTD4,neg,1.0,0.093944,-0.0,0.093944,False
CAMK1,neg,1.0,0.22986,-0.0,0.22986,False
SMR3A,neg,1.0,0.060474,-0.0,0.060474,False
STK19,neg,1.0,-0.017769,-0.0,0.017769,False
ANKLE2,neg,1.0,0.20872,-0.0,0.20872,False
TSPO,neg,1.0,0.25086,-0.0,0.25086,False
ASCC3,pos,0.607459,0.61299,0.21648302912824852,0.61299,False
MED12L,neg,1.0,0.042173,-0.0,0.042173,False
C15orf65,neg,1.0,0.22544,-0.0,0.22544,False
FCER1G,neg,1.0,-0.038639,-0.0,0.038639,False
LPIN3,neg,1.0,0.13315,-0.0,0.13315,False
ZBTB48,pos,0.490396,0.43822,0.309453080873435,0.43822,False
NRF1,neg,1.0,0.18163,-0.0,0.18163,False
MRE11A,neg,1.0,-0.025364,-0.0,0.025364,False
CISH,pos,0.851729,0.2982,0.06969856547543744,0.2982,False
MT2A,neg,1.0,-0.067116,-0.0,0.067116,False
GGTLC2,neg,1.0,-0.16614,-0.0,0.16614,False
TMSB10,neg,1.0,0.45867,-0.0,0.45867,False
CMPK2,neg,1.0,-0.012971,-0.0,0.012971,False
AUTS2,neg,1.0,-0.12889,-0.0,0.12889,False
ITPA,neg,1.0,0.077069,-0.0,0.077069,False
GTF2A1L,neg,1.0,0.059394,-0.0,0.059394,False
UNC13A,neg,1.0,-0.11353,-0.0,0.11353,False
CLIC2,neg,1.0,-0.17185,-0.0,0.17185,False
SAMD9,neg,1.0,-0.0090394,-0.0,0.0090394,False
CLCN6,neg,1.0,0.013597,-0.0,0.013597,False
TCEA1,neg,1.0,0.15466,-0.0,0.15466,False
SCN9A,neg,1.0,-0.075107,-0.0,0.075107,False
MAL2,neg,1.0,-0.042589,-0.0,0.042589,False
RUNX1T1,pos,0.810572,0.40475,0.09120840238993354,0.40475,False
GLRX,neg,1.0,-0.0041272,-0.0,0.0041272,False
TCP11X2,neg,1.0,-0.13035,-0.0,0.13035,False
NAT8B,neg,1.0,-0.040356,-0.0,0.040356,False
IFT22,neg,1.0,0.038078,-0.0,0.038078,False
CSTL1,neg,1.0,-0.074421,-0.0,0.074421,False
P2RY8,neg,1.0,0.033315,-0.0,0.033315,False
ELMO1,neg,1.0,-0.064031,-0.0,0.064031,False
VPS28,neg,1.0,0.052089,-0.0,0.052089,False
OR4C12,neg,1.0,0.060881,-0.0,0.060881,False
RAB37,neg,1.0,0.011729,-0.0,0.011729,False
SLC30A10,neg,1.0,0.028635,-0.0,0.028635,False
CEP162,neg,1.0,0.097677,-0.0,0.097677,False
HS3ST4,neg,1.0,0.020511,-0.0,0.020511,False
LOC100129697,neg,1.0,-0.12386,-0.0,0.12386,False
ASB10,neg,1.0,-0.14274,-0.0,0.14274,False
SLC45A1,neg,1.0,-0.064022,-0.0,0.064022,False
HAUS6,neg,1.0,-0.14158,-0.0,0.14158,False
PRR7,neg,1.0,-0.077191,-0.0,0.077191,False
TPRG1,neg,1.0,-0.058159,-0.0,0.058159,False
PARP6,neg,1.0,0.23111,-0.0,0.23111,False
TSFM,neg,1.0,0.1402,-0.0,0.1402,False
DNAH9,neg,1.0,0.2507,-0.0,0.2507,False
DSC2,neg,1.0,0.081423,-0.0,0.081423,False
SDR42E1,neg,1.0,0.055456,-0.0,0.055456,False
IFNA21,neg,1.0,0.12055,-0.0,0.12055,False
GBP6,neg,1.0,-0.0031081,-0.0,0.0031081,False
CRLF3,neg,1.0,0.26783,-0.0,0.26783,False
JOSD1,neg,1.0,-0.009759,-0.0,0.009759,False
HECTD4,neg,1.0,0.11488,-0.0,0.11488,False
ASPSCR1,neg,1.0,0.18477,-0.0,0.18477,False
LPPR1,neg,1.0,-0.010946,-0.0,0.010946,False
STARD8,neg,1.0,-0.01082,-0.0,0.01082,False
ZNF653,neg,1.0,0.12161,-0.0,0.12161,False
EPG5,neg,1.0,-0.032438,-0.0,0.032438,False
TAP1,neg,1.0,0.094376,-0.0,0.094376,False
GOLGA6L2,neg,1.0,-0.029832,-0.0,0.029832,False
ALDH1A2,neg,1.0,0.028664,-0.0,0.028664,False
PABPC3,neg,1.0,-0.036788,-0.0,0.036788,False
ZNF280C,neg,1.0,0.12833,-0.0,0.12833,False
SCARB1,neg,1.0,0.096328,-0.0,0.096328,False
ARAP2,neg,1.0,0.095726,-0.0,0.095726,False
C16orf82,neg,1.0,-0.18135,-0.0,0.18135,False
BBIP1,neg,1.0,0.029538,-0.0,0.029538,False
NID1,neg,1.0,-0.14639,-0.0,0.14639,False
TMPRSS11E,pos,0.702436,0.26873,0.15339323884354944,0.26873,False
YBX2,neg,1.0,-0.15751,-0.0,0.15751,False
CFHR1,neg,1.0,-0.18561,-0.0,0.18561,False
ZNF34,neg,1.0,-0.11184,-0.0,0.11184,False
CEP120,neg,1.0,0.041922,-0.0,0.041922,False
C18orf63,neg,1.0,0.13559,-0.0,0.13559,False
IFI44,neg,1.0,0.040347,-0.0,0.040347,False
TRIM49,neg,1.0,0.031683,-0.0,0.031683,False
TRIM3,neg,1.0,-0.026905,-0.0,0.026905,False
PDSS1,neg,1.0,0.029925,-0.0,0.029925,False
PANK3,neg,1.0,0.079433,-0.0,0.079433,False
SRSF2,neg,1.0,-0.078228,-0.0,0.078228,False
ZCWPW2,neg,1.0,0.05227,-0.0,0.05227,False
CACNB1,neg,1.0,0.18927,-0.0,0.18927,False
F13B,neg,1.0,0.24252,-0.0,0.24252,False
ZFPM1,neg,1.0,0.11368,-0.0,0.11368,False
EVC2,neg,1.0,0.18363,-0.0,0.18363,False
SV2B,neg,1.0,0.010401,-0.0,0.010401,False
FAM179A,neg,1.0,0.080547,-0.0,0.080547,False
DNAJC28,pos,0.576537,0.26676,0.2391728160705859,0.26676,False
SETBP1,neg,1.0,-0.086981,-0.0,0.086981,False
ZNF705G,neg,1.0,0.23221,-0.0,0.23221,False
FAM3C,neg,1.0,0.12658,-0.0,0.12658,False
DACT2,neg,1.0,-0.011213,-0.0,0.011213,False
RHOJ,neg,1.0,-0.042849,-0.0,0.042849,False
RAB12,pos,0.821798,0.34795,0.08523492001016689,0.34795,False
TMCC3,neg,1.0,-0.024196,-0.0,0.024196,False
PRR23B,neg,1.0,-0.10482,-0.0,0.10482,False
GNG13,neg,1.0,-0.094456,-0.0,0.094456,False
CERS4,neg,1.0,-0.054813,-0.0,0.054813,False
CEP41,neg,1.0,-0.02973,-0.0,0.02973,False
OTOGL,pos,0.823307,0.11143,0.0844381920724471,0.11143,False
BEX4,pos,0.669188,0.40714,0.17445185548685416,0.40714,False
SZRD1,neg,1.0,-0.022688,-0.0,0.022688,False
RRBP1,neg,1.0,0.15198,-0.0,0.15198,False
CDH9,neg,1.0,-0.077446,-0.0,0.077446,False
LRRC39,neg,1.0,0.29748,-0.0,0.29748,False
SYNPR,neg,1.0,0.24919,-0.0,0.24919,False
MCTP1,neg,1.0,0.068916,-0.0,0.068916,False
MN1,neg,1.0,-0.09509,-0.0,0.09509,False
ARHGEF40,neg,1.0,0.04168,-0.0,0.04168,False
PCYOX1,neg,1.0,0.095496,-0.0,0.095496,False
DNTTIP2,neg,1.0,0.024079,-0.0,0.024079,False
TMPRSS3,neg,1.0,0.072744,-0.0,0.072744,False
TCTE1,neg,1.0,-0.086339,-0.0,0.086339,False
ANKRD30B,neg,1.0,-0.087683,-0.0,0.087683,False
PXDC1,neg,1.0,0.14691,-0.0,0.14691,False
C18orf65,neg,1.0,0.010657,-0.0,0.010657,False
IGFL4,neg,1.0,-0.068306,-0.0,0.068306,False
TMEM167B,neg,1.0,-0.0023466,-0.0,0.0023466,False
C1QTNF9B-AS1,neg,1.0,0.18911,-0.0,0.18911,False
LIPA,neg,1.0,-0.070062,-0.0,0.070062,False
CHMP4C,neg,1.0,0.050009,-0.0,0.050009,False
SNX29,neg,1.0,-0.091161,-0.0,0.091161,False
CHFR,neg,1.0,0.081588,-0.0,0.081588,False
NTN1,neg,1.0,0.12593,-0.0,0.12593,False
RMDN2,neg,1.0,0.27494,-0.0,0.27494,False
GPR63,neg,1.0,-0.10679,-0.0,0.10679,False
CLCF1,neg,1.0,-0.036246,-0.0,0.036246,False
PRKCI,neg,1.0,0.061564,-0.0,0.061564,False
KLHL20,neg,1.0,0.16857,-0.0,0.16857,False
SH3BGRL2,neg,1.0,0.090242,-0.0,0.090242,False
CAPZA3,neg,1.0,0.13645,-0.0,0.13645,False
FAM229A,neg,1.0,-0.12164,-0.0,0.12164,False
FLT3,neg,1.0,0.046532,-0.0,0.046532,False
SMCO3,neg,1.0,0.080453,-0.0,0.080453,False
HLA-B,neg,1.0,-0.055239,-0.0,0.055239,False
MMADHC,neg,1.0,0.1511,-0.0,0.1511,False
CFAP57,neg,1.0,0.026241,-0.0,0.026241,False
KLRC2,neg,1.0,-0.09144,-0.0,0.09144,False
CLPP,neg,1.0,-0.055678,-0.0,0.055678,False
CEACAM7,neg,1.0,-0.063306,-0.0,0.063306,False
ALKBH8,neg,1.0,0.036812,-0.0,0.036812,False
RAG2,neg,1.0,-0.045754,-0.0,0.045754,False
PPP2R1B,neg,1.0,-0.12278,-0.0,0.12278,False
BTNL8,neg,1.0,0.136,-0.0,0.136,False
RPL30,neg,1.0,0.38276,-0.0,0.38276,False
CHST1,neg,1.0,0.16638,-0.0,0.16638,False
OR52J3,neg,1.0,0.18992,-0.0,0.18992,False
C17orf96,neg,1.0,-0.046135,-0.0,0.046135,False
RORA,neg,1.0,0.14242,-0.0,0.14242,False
C6,neg,1.0,0.065416,-0.0,0.065416,False
OVCA2,neg,1.0,0.088322,-0.0,0.088322,False
OR8H2,neg,1.0,-0.043549,-0.0,0.043549,False
ITPRIPL2,neg,1.0,-0.14651,-0.0,0.14651,False
MRAP2,neg,1.0,0.05819,-0.0,0.05819,False
MUC16,neg,1.0,-0.15921,-0.0,0.15921,False
HAAO,neg,1.0,-0.044335,-0.0,0.044335,False
OR8B2,neg,1.0,0.098147,-0.0,0.098147,False
ENTHD1,neg,1.0,0.0063283,-0.0,0.0063283,False
ELK1,neg,1.0,0.10545,-0.0,0.10545,False
SPAG5,neg,1.0,-0.044084,-0.0,0.044084,False
GSTA2,neg,1.0,0.13979,-0.0,0.13979,False
CBY3,neg,1.0,-0.045706,-0.0,0.045706,False
CAPSL,neg,1.0,-0.0095137,-0.0,0.0095137,False
CAPG,neg,1.0,-0.043627,-0.0,0.043627,False
C21orf62,neg,1.0,-0.0050118,-0.0,0.0050118,False
NKX2-8,neg,1.0,0.10201,-0.0,0.10201,False
PDIA3,neg,1.0,0.39625,-0.0,0.39625,False
