gene,converged,iters,phi,beta_mean,beta_sd,lfsr,p_effect_ge_delta,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,neglog10_lfsr,hit_tier1,hit_tier2,hit_any,hit_category
ADRA2C,False,25,3.830896992501007,-0.0011605344030142638,0.022107092855245057,0.4790667330134655,2.1010039357158994e-23,7.604413405646508e-42,5.264753210430393e-113,0.3196039860408358,False,False,False,none
ADRB1,False,25,3.7060603119175095,0.00023892121253602164,0.020533884215876024,0.49535822732306267,3.857817174609973e-27,2.460552567580123e-48,6.032518434969195e-131,0.30508061948613846,False,False,False,none
ADRB2,False,25,3.2743502885440385,0.00029600038176950033,0.0205410970574512,0.49425137906446615,3.8992432799981426e-27,2.6732946996875704e-48,7.586688164526836e-131,0.30605211024038564,False,False,False,none
ADRB3,False,25,3.4024792090950937,-0.0005738653180811079,0.020538999871457256,0.4888548928221623,6.087187887381887e-27,2.775282387485808e-48,8.340324095638811e-131,0.3108200337162983,False,False,False,none
ADRBK1,False,25,4.2835132398946945,0.0004991568149116623,0.020524162141718382,0.49029850146660386,3.183014267678414e-27,2.331485016031596e-48,5.167782078451072e-131,0.309539434116211,False,False,False,none
ADRBK2,False,25,3.6172235504914987,-0.0015144272092125427,0.025232050945935745,0.47606986056479694,2.3785755421068165e-18,1.69786401179104e-32,3.8860191521751854e-87,0.32232931233923595,False,False,False,none
ADRM1,False,25,5.429406747702699,-0.0006075652920015925,0.020505823291365112,0.4881815023628371,5.142415992072064e-27,1.9814313622888553e-48,3.2723363552933104e-131,0.3114186804164602,False,False,False,none
ADSL,False,25,3.417902229115809,-0.004210573308730895,0.04177422614796495,0.4598571663695773,1.5981146487147553e-07,8.814488014171542e-13,9.408007032150117e-33,0.33737704112322486,False,False,False,none
ADSS,False,25,5.183256009876133,0.0012637089702433916,0.023031328121006108,0.4781213621741914,3.7319379151835006e-22,1.1074937235410932e-38,2.997081963982159e-104,0.3204618518551127,False,False,False,none
ADSSL1,False,25,5.2840983615534265,-0.0011625389722536774,0.022095848021701524,0.4790199469379943,1.9995901510967633e-23,6.928793404265541e-42,4.066740467770224e-113,0.31964640169037645,False,False,False,none
ADTRP,False,25,3.4047011882001783,0.0002296365851678635,0.020538873817582955,0.49553968561573136,3.9875330376539355e-27,2.5892451044101197e-48,6.947683352120954e-131,0.30492155903187074,False,False,False,none
AEBP1,False,25,5.475670265833237,-0.00038790633228506625,0.020504713933438994,0.49245329600120447,4.5522175785467185e-27,1.856419591463722e-48,2.759248474616999e-131,0.30763495146232334,False,False,False,none
AEBP2,False,25,3.8792432581094607,-0.0330337394994073,0.10740442768214481,0.3792070439372207,0.05010109675415971,0.007431527526773476,7.224756949543528e-06,0.4211236040484935,False,False,False,none
AEN,False,25,3.625289834620477,-0.0005182515475283244,0.02053516798075313,0.4899328552349611,5.7864088034904476e-27,2.6277164603852945e-48,7.191191771732861e-131,0.3098634354797886,False,False,False,none
AES,False,25,5.2976956451364465,-4.444368091785306e-05,0.020507636554127143,0.49913542209074013,3.86156746465177e-27,1.8437585740686752e-48,2.7135235598186814e-131,0.30178160850961555,False,False,False,none
AFAP1,False,25,5.4275968035747555,-1.3127646937633675e-05,0.02050545168905995,0.4997445960651212,3.751618976052656e-27,1.8011710302232584e-48,2.5434588032176553e-131,0.301251893381506,False,False,False,none
AFAP1L1,False,25,4.03618665262563,0.0003598177411329267,0.02052830007529369,0.4930077424937785,3.507124390229358e-27,2.3636316782474728e-48,5.389943890140811e-131,0.3071462602442295,False,False,False,none
