gene,beta_mean,beta_sd,psp,lfsr,tau_beta_mean,tau_u_mean,phi_mean,n_obs,n_sgrna,n_sample,batch_size,p_abs_beta_ge_0_3,p_abs_beta_ge_0_5,p_beta_gt_0,p_beta_lt_0,psp_draws,lfsr_draws,hit
ARID4B,0.2241387108401756,0.3515251067552503,0.745,0.255,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.49,0.228,0.745,0.255,0.745,0.255,False
ARIH2,0.0424228091345866,0.3429224004825396,0.556,0.4439999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.385,0.158,0.556,0.444,0.556,0.44399999999999995,False
ARMC7,0.6526511697379904,0.3834863701674941,0.954,0.046,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.838,0.653,0.954,0.046,0.954,0.04600000000000004,True
ASF1A,-0.753499606241221,0.3834272080579172,0.028,0.028,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.876,0.754,0.028,0.972,0.028,0.028,True
ATP5H,0.1618258750554554,0.3560098716668804,0.692,0.308,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.449,0.199,0.692,0.308,0.692,0.30800000000000005,False
BAD,-0.3060129074997251,0.3253302772082851,0.16,0.16,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.533,0.278,0.16,0.84,0.16,0.16,False
BAG3,-0.2006758039219357,0.3233492509393265,0.272,0.272,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.427,0.191,0.272,0.728,0.272,0.272,False
BAP1,0.1686554389231013,0.3474210513514826,0.681,0.3189999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.449,0.194,0.681,0.319,0.681,0.31899999999999995,False
BCL11B,0.4059535793346412,0.3577957072624093,0.879,0.121,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.645,0.399,0.879,0.121,0.879,0.121,False
BCL7B,0.151067816666975,0.3310340641778936,0.673,0.3269999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.4,0.172,0.673,0.327,0.673,0.32699999999999996,False
BHLHE40,-0.8921394716233317,0.3739929344210078,0.011,0.011,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.955,0.862,0.011,0.989,0.011,0.011,True
BRPF1,0.1293531753469169,0.3428502393641615,0.65,0.35,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.413,0.177,0.65,0.35,0.65,0.35,False
BTF3,-0.0887640775725746,0.3572562291788762,0.412,0.412,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.418,0.183,0.412,0.588,0.412,0.412,False
BUD31,0.1490370423292783,0.3901944903223941,0.639,0.361,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.487,0.238,0.639,0.361,0.639,0.361,False
C18orf63,-0.1973726182187713,0.3493720993587627,0.282,0.282,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.447,0.212,0.282,0.718,0.282,0.282,False
C1orf21,0.0289982779984674,0.3301347171313253,0.533,0.4669999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.343,0.127,0.533,0.467,0.533,0.46699999999999997,False
C21orf59,0.2434663136014817,0.3563248626325543,0.753,0.247,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.487,0.256,0.753,0.247,0.753,0.247,False
C3orf79,-0.1175713004980736,0.3396799930876119,0.363,0.363,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.408,0.168,0.363,0.637,0.363,0.363,False
C9orf66,-0.2525153904813939,0.3238969305591587,0.21,0.21,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.492,0.211,0.21,0.79,0.21,0.21,False
CAPRIN1,0.1500104447050004,0.3641909544747745,0.673,0.3269999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.47,0.211,0.673,0.327,0.673,0.32699999999999996,False
CBFB,0.9376461902523926,0.3973691773520027,0.993,0.007,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.95,0.866,0.993,0.007,0.993,0.007000000000000006,True
CCDC6,-0.8227596393202806,0.3566567667245933,0.011,0.011,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.934,0.827,0.011,0.989,0.011,0.011,True
CCNC,-0.941848655452868,0.3651618237547418,0.004,0.004,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.951,0.881,0.004,0.996,0.004,0.004,True
CCNH,0.3962581388824336,0.3765170484873495,0.846,0.154,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.612,0.402,0.846,0.154,0.846,0.15400000000000003,False
CCNK,0.0900019943820836,0.3418869816161839,0.619,0.381,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.382,0.158,0.619,0.381,0.619,0.381,False
CD247,0.2256216147950948,0.3788323877232606,0.724,0.276,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.497,0.275,0.724,0.276,0.724,0.276,False
CD3D,1.080651116199533,0.4286955274882418,0.995,0.005,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.968,0.915,0.995,0.005,0.995,0.0050000000000000044,True
CD3E,0.8258400880440394,0.3837950539320854,0.983,0.017,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.914,0.802,0.983,0.017,0.983,0.017000000000000015,True
CD3G,0.1228298776067692,0.3528532311553082,0.648,0.352,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.433,0.19,0.648,0.352,0.648,0.352,False
CDC37,0.5374029404735825,0.3904930613701681,0.913,0.0869999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.763,0.563,0.913,0.087,0.913,0.08699999999999997,False
CDK12,0.3975276281605853,0.3572047938992786,0.861,0.139,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.636,0.383,0.861,0.139,0.861,0.139,False
CDS2,0.1541911678975593,0.3752665210173306,0.664,0.3359999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.477,0.209,0.664,0.336,0.664,0.33599999999999997,False
CEP72,-0.067691317884175,0.3424756905700873,0.424,0.424,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.384,0.151,0.424,0.576,0.424,0.424,False
CLDN25,-0.3529555196100608,0.3135934619166635,0.137,0.137,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.585,0.335,0.137,0.863,0.137,0.137,False
CLEC11A,-0.2374410071862542,0.3352525011998485,0.246,0.246,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.505,0.233,0.246,0.754,0.246,0.246,False
CLNS1A,0.1625016833089196,0.361424639148124,0.674,0.3259999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.448,0.204,0.674,0.326,0.674,0.32599999999999996,False
CLP1,0.2983298201791521,0.3949495511436506,0.752,0.248,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.556,0.331,0.752,0.248,0.752,0.248,False
CNIH4,0.2707035707237401,0.3525502812613082,0.783,0.2169999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.516,0.283,0.783,0.217,0.783,0.21699999999999997,False
COPA,-0.269310034279671,0.3284258889422008,0.215,0.215,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.492,0.261,0.215,0.785,0.215,0.215,False
CREBBP,-1.045440461003024,0.3933488449934255,0.005,0.005,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.971,0.923,0.005,0.995,0.005,0.005,True
CSNK2A1,0.296281565258224,0.3761579177994258,0.777,0.2229999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.552,0.32,0.777,0.223,0.777,0.22299999999999998,False
CSTF3,0.0530334706345431,0.3557793185411034,0.544,0.4559999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.399,0.169,0.544,0.456,0.544,0.45599999999999996,False
CT45A3,-0.3424560690223251,0.3350106031682255,0.167,0.167,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.582,0.33,0.167,0.833,0.167,0.167,False
CTDNEP1,0.4170606478920578,0.3613165238144836,0.87,0.13,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.646,0.415,0.87,0.13,0.87,0.13,False
CXCL6,-0.2453023368067093,0.3429443697486581,0.229,0.229,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.496,0.237,0.229,0.771,0.229,0.229,False
CYB5R4,-0.0678720895553073,0.3362579272051619,0.41,0.41,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.387,0.145,0.41,0.59,0.41,0.41,False
CYLD,0.4903441992761819,0.3661532671150159,0.903,0.0969999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.709,0.481,0.903,0.097,0.903,0.09699999999999998,False
CYP4X1,-0.1489183142394622,0.3456713181793461,0.348,0.348,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.444,0.179,0.348,0.652,0.348,0.348,False
DACH1,-0.2863255302697517,0.3411881726054119,0.192,0.192,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.54,0.279,0.192,0.808,0.192,0.192,False
DAD1,1.486663103515743,0.5317463825282649,0.996,0.004,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.988,0.97,0.996,0.004,0.996,0.0040000000000000036,True
DAND5,-0.2665709314797545,0.3372419334844203,0.216,0.216,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.484,0.256,0.216,0.784,0.216,0.216,False
DCAF7,0.3813765587262864,0.3645724475256439,0.847,0.153,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.618,0.382,0.847,0.153,0.847,0.15300000000000002,False
DCUN1D5,0.1069662777003973,0.3559796661475905,0.608,0.392,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.416,0.18,0.608,0.392,0.608,0.392,False
DDOST,0.616676786967688,0.3721085710409594,0.951,0.049,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.809,0.627,0.951,0.049,0.951,0.049000000000000044,True
DDX39B,0.1370256466512872,0.3465943675267596,0.664,0.3359999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.406,0.181,0.664,0.336,0.664,0.33599999999999997,False
DDX3X,0.2334428321918045,0.3610237951132966,0.723,0.277,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.485,0.256,0.723,0.277,0.723,0.277,False
DHDDS,0.1681042497530803,0.3460587388975368,0.683,0.3169999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.44,0.196,0.683,0.317,0.683,0.31699999999999995,False
DHX36,0.7613493631123431,0.3790049581687532,0.977,0.023,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.884,0.748,0.977,0.023,0.977,0.02300000000000002,True
DIDO1,-0.069196433206117,0.3582589030847309,0.432,0.432,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.439,0.175,0.432,0.568,0.432,0.432,False
DIS3,0.135299985061993,0.3362076545347173,0.664,0.3359999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.403,0.171,0.664,0.336,0.664,0.33599999999999997,False
DNM1L,-0.0716171399505376,0.3414001740136257,0.433,0.433,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.393,0.143,0.433,0.567,0.433,0.433,False
DNMT1,-0.9707291542075344,0.4144630423789017,0.011,0.011,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.949,0.881,0.011,0.989,0.011,0.011,True
DNTTIP1,0.3114628939446445,0.3704208222447695,0.801,0.1989999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.592,0.335,0.801,0.199,0.801,0.19899999999999995,False
DOHH,0.2157769005898597,0.3585210076518569,0.739,0.261,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.474,0.24,0.739,0.261,0.739,0.261,False
DOT1L,0.1315222975276042,0.3634819087228735,0.63,0.37,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.432,0.183,0.63,0.37,0.63,0.37,False
DPAGT1,0.2948110320085125,0.3644804900418186,0.777,0.2229999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.532,0.292,0.777,0.223,0.777,0.22299999999999998,False
DPF2,0.9222296353719478,0.3999369915623414,0.982,0.018,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.941,0.857,0.982,0.018,0.982,0.018000000000000016,True
DPM3,0.0866627412089096,0.3533097011429089,0.598,0.402,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.409,0.173,0.598,0.402,0.598,0.402,False
DSCC1,-0.8849022272799191,0.3736766653707722,0.013,0.013,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.945,0.845,0.013,0.987,0.013,0.013,True
DTYMK,-0.3408166049287897,0.3446510148420774,0.167,0.167,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.57,0.312,0.167,0.833,0.167,0.167,False
DUSP4,0.4687101976922091,0.3807346253917642,0.887,0.1129999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.687,0.475,0.887,0.113,0.887,0.11299999999999999,False
DYRK1A,-0.0421899943483049,0.3400505286927507,0.436,0.436,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.385,0.141,0.436,0.564,0.436,0.436,False
ECD,-0.0661954694132069,0.3357532534081241,0.421,0.421,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.383,0.146,0.421,0.579,0.421,0.421,False
EIF2B3,-0.1073497557443461,0.3505169886026013,0.38,0.38,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.419,0.168,0.38,0.62,0.38,0.38,False
EIF3A,0.191094232398033,0.3873685400415398,0.69,0.31,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.489,0.238,0.69,0.31,0.69,0.31000000000000005,False
EIF3B,0.1031794088734251,0.3595624898196478,0.631,0.369,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.422,0.173,0.631,0.369,0.631,0.369,False
EIF3D,0.4045143203614544,0.3561125981365085,0.865,0.135,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.641,0.406,0.865,0.135,0.865,0.135,False
EIF3F,0.1605584139402024,0.3567244928674464,0.681,0.3189999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.461,0.213,0.681,0.319,0.681,0.31899999999999995,False
EIF3I,0.185523692848437,0.352790704256852,0.701,0.299,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.459,0.201,0.701,0.299,0.701,0.29900000000000004,False
EIF3J,0.2298765035328826,0.3358705336609009,0.764,0.236,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.472,0.21,0.764,0.236,0.764,0.236,False
EIF3L,-0.0452154503647542,0.3258166298663995,0.444,0.444,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.359,0.132,0.444,0.556,0.444,0.444,False
EIF4A1,0.3025433609321096,0.3911677110931741,0.77,0.2299999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.568,0.341,0.77,0.23,0.77,0.22999999999999998,False
EIF4B,-0.0754779089070323,0.3353262116595626,0.413,0.413,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.386,0.137,0.413,0.587,0.413,0.413,False
ELMSAN1,0.1146560757707795,0.3527735959158155,0.627,0.373,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.417,0.166,0.627,0.373,0.627,0.373,False
EP300,0.6034435121402119,0.3978846572182903,0.932,0.0679999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.785,0.594,0.932,0.068,0.932,0.06799999999999995,False
ERCC2,-0.3393978166121652,0.3362618018119039,0.148,0.148,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.574,0.325,0.148,0.852,0.148,0.148,False
ERCC3,0.258419395136056,0.362744112177296,0.77,0.2299999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.528,0.277,0.77,0.23,0.77,0.22999999999999998,False
ERN2,-0.0962103106245572,0.3455912844997684,0.376,0.376,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.409,0.174,0.376,0.624,0.376,0.376,False
FBXO15,-0.1380165062918993,0.3507572481539698,0.362,0.362,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.434,0.189,0.362,0.638,0.362,0.362,False
FIP1L1,-0.0316342521238607,0.3548830652844598,0.48,0.48,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.375,0.161,0.48,0.52,0.48,0.48,False
FLNA,-0.3038044057164561,0.3151595384744333,0.162,0.162,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.518,0.268,0.162,0.838,0.162,0.162,False
FOXP1,0.3982470192103164,0.3791310488273349,0.851,0.149,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.64,0.399,0.851,0.149,0.851,0.14900000000000002,False
FOXP3,1.439284852654476,0.4710078112343051,0.998,0.002,0.6821499285697235,1.5372842964563749,0.3824061041030628,200,50,4,500,0.989,0.973,0.998,0.002,0.998,0.0020000000000000018,True
FUS,-0.921048269931146,0.3782888909577463,0.005,0.005,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.946,0.874,0.005,0.995,0.005,0.005,True
GABPA,0.057106101982736,0.3502982167178352,0.563,0.437,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.391,0.153,0.563,0.437,0.563,0.43700000000000006,False
GABPB1,-7.354058795451715e-05,0.3596064245795191,0.486,0.486,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.414,0.159,0.486,0.514,0.486,0.486,False
GAGE2B,0.1801913630748081,0.3492432838649031,0.688,0.312,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.445,0.209,0.688,0.312,0.688,0.31200000000000006,False
GANAB,0.4000329819270078,0.3662108112297722,0.862,0.138,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.624,0.406,0.862,0.138,0.862,0.138,False
GEMIN5,-0.1613857079871201,0.3305154928524789,0.3,0.3,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.424,0.191,0.3,0.7,0.3,0.3,False
GET4,0.0609090273285248,0.3516505865864444,0.576,0.424,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.401,0.166,0.576,0.424,0.576,0.42400000000000004,False
GFPT1,0.8249503406257144,0.4221115068111646,0.981,0.019,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.896,0.78,0.981,0.019,0.981,0.019000000000000017,True
GLTSCR1,0.0659326940118933,0.3427558380346288,0.592,0.408,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.397,0.156,0.592,0.408,0.592,0.40800000000000003,False
GMEB2,-0.3882052479932236,0.3399664821140611,0.118,0.118,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.599,0.369,0.118,0.882,0.118,0.118,False
GMPPB,0.7883752063766262,0.3809858816706081,0.98,0.02,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.904,0.785,0.98,0.02,0.98,0.020000000000000018,True
GOLT1A,-0.1231023718841165,0.3350206637103015,0.358,0.358,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.406,0.157,0.358,0.642,0.358,0.358,False
GOSR2,0.1347760062411467,0.3537551266039663,0.638,0.362,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.438,0.193,0.638,0.362,0.638,0.362,False
GPATCH8,0.0851988163765558,0.346849772847591,0.585,0.415,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.397,0.169,0.585,0.415,0.585,0.41500000000000004,False
GPHA2,-0.075984924851448,0.3469769033887819,0.395,0.395,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.405,0.157,0.395,0.605,0.395,0.395,False
GPN1,0.3845573556373978,0.3742205681916496,0.844,0.156,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.644,0.392,0.844,0.156,0.844,0.15600000000000003,False
GPN2,0.8432793836738539,0.3965839274818537,0.982,0.018,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.914,0.813,0.982,0.018,0.982,0.018000000000000016,True
GPN3,-0.0274324099601742,0.3327106245512636,0.466,0.466,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.385,0.138,0.466,0.534,0.466,0.466,False
GPS2,-1.1287757400747669,0.4179940359175356,0.003,0.003,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.975,0.939,0.003,0.997,0.003,0.003,True
GRB2,-0.9515474356012642,0.3739080087635557,0.002,0.002,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.961,0.885,0.002,0.998,0.002,0.002,True
GRIPAP1,0.1199440663518111,0.3560547757454681,0.638,0.362,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.444,0.187,0.638,0.362,0.638,0.362,False
GTF2A1,0.0946925303880199,0.3636877198100858,0.602,0.398,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.429,0.182,0.602,0.398,0.602,0.398,False
GTF2A2,0.2570986638399229,0.36865543397871,0.755,0.245,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.521,0.278,0.755,0.245,0.755,0.245,False
GTF2E1,-0.124656397050738,0.3455876328646085,0.361,0.361,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.419,0.184,0.361,0.639,0.361,0.361,False
GTF3C6,-0.1513586403257088,0.3398573194437988,0.322,0.322,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.409,0.181,0.322,0.678,0.322,0.322,False
HBS1L,-0.0405698894773466,0.3405213602358299,0.454,0.454,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.386,0.142,0.454,0.546,0.454,0.454,False
HDAC3,-1.3864957647043006,0.4551930162405984,0.0,0.0,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.994,0.977,0.0,1.0,0.0,0.0,True
HEATR1,-0.0781358978126215,0.3706864550410435,0.434,0.434,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.435,0.184,0.434,0.566,0.434,0.434,False
HEATR3,-0.0148094240773887,0.3457090041217522,0.478,0.478,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.386,0.153,0.478,0.522,0.478,0.478,False
HEMK1,-0.1764447069160367,0.3503506870630067,0.311,0.311,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.464,0.22,0.311,0.689,0.311,0.311,False
HIRA,-1.0660537416630316,0.3934023637982135,0.001,0.001,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.976,0.937,0.001,0.999,0.001,0.001,True
HIVEP2,-0.0848971410345587,0.3380812387669749,0.396,0.396,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.385,0.146,0.396,0.604,0.396,0.396,False
HLX,0.0333124050334965,0.3527970495668065,0.521,0.479,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.399,0.16,0.521,0.479,0.521,0.479,False
HMGB3,-0.224671215188582,0.3298833199826977,0.247,0.247,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.456,0.222,0.247,0.753,0.247,0.247,False
HNRNPM,0.2859363808776038,0.3650482708579127,0.794,0.2059999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.537,0.296,0.794,0.206,0.794,0.20599999999999996,False
HNRNPU,0.2495289183948803,0.3685543726088957,0.748,0.252,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.524,0.277,0.748,0.252,0.748,0.252,False
HOXA11,-0.1522089172136618,0.345753478286033,0.336,0.336,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.438,0.179,0.336,0.664,0.336,0.336,False
HSPA13,0.2079913853684569,0.348555632960443,0.721,0.279,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.463,0.221,0.721,0.279,0.721,0.279,False
HYPK,0.203107151683687,0.3561355079268979,0.706,0.294,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.451,0.218,0.706,0.294,0.706,0.29400000000000004,False
IARS,0.0332631289715048,0.3778094376790052,0.522,0.478,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.448,0.179,0.522,0.478,0.522,0.478,False
IARS2,0.2830835515921817,0.3595158149239029,0.786,0.2139999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.541,0.285,0.786,0.214,0.786,0.21399999999999997,False
IGBP1,0.4288141811788232,0.380549061386412,0.866,0.134,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.662,0.449,0.866,0.134,0.866,0.134,False
IKZF3,0.4838975848879159,0.3715855816283488,0.913,0.0869999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.709,0.464,0.913,0.087,0.913,0.08699999999999997,False
INO80E,0.147931826966785,0.3404976742717812,0.651,0.349,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.422,0.168,0.651,0.349,0.651,0.349,False
INTS4,-0.2880244672541748,0.3457985529860074,0.208,0.208,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.518,0.294,0.208,0.792,0.208,0.208,False
IPO8,0.3172537815437414,0.3781712861602717,0.809,0.1909999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.545,0.321,0.809,0.191,0.809,0.19099999999999995,False
IRF4,-1.2180287042538922,0.4533117786653791,0.003,0.003,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.981,0.94,0.003,0.997,0.003,0.003,True
ITK,0.295564567360687,0.3400730391543839,0.803,0.1969999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.522,0.287,0.803,0.197,0.803,0.19699999999999995,False
ITPKB,-0.9569232699480796,0.3891738633691511,0.005,0.005,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.955,0.878,0.005,0.995,0.005,0.005,True
JKAMP,0.0307917007154245,0.3366623338573068,0.534,0.4659999999999999,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.372,0.141,0.534,0.466,0.534,0.46599999999999997,False
JUNB,-1.019609979125892,0.3891072971822543,0.008,0.008,0.6821499285697235,1.5372842964563749,0.3824061041030628,16,4,4,500,0.967,0.903,0.008,0.992,0.008,0.008,True
