gene,beta_mean_nuts,beta_sd_nuts,p_beta_gt_0_norm,p_beta_lt_0_norm,psp_norm,lfsr_norm,p_abs_beta_ge_0_3_norm,p_abs_beta_ge_0_5_norm,n_obs,n_sgrna,n_sample,chains,draws,tune,hit,psp_delta,lfsr_delta,p_abs_0_3_delta,p_abs_0_5_delta
LURAP1L,-0.1393088201786088,0.1189046373051565,0.12067859555876559,0.8793214044412344,0.8793214044412344,0.12067859555876559,0.08838912124425935,0.0012089149129098271,16,4,4,3,1000,1500,False,0.7599880711079011,0.0013452622254322838,-0.0036108787557406485,0.0002089149129098271
LUZP2,-0.207458835667979,0.1212718538534979,0.043568958034400085,0.9564310419655999,0.9564310419655999,0.043568958034400085,0.22271958246504148,0.007926643748201125,16,4,4,3,1000,1500,False,0.9094310419655999,-0.0034310419655999153,-0.0032804175349585296,0.0022599770815345246
LUZP6,0.1123018499657979,0.1097682398128151,0.8468653316197698,0.15313466838023015,0.8468653316197698,0.15313466838023015,0.04372388976866885,0.00020625008663898011,16,4,4,3,1000,1500,False,0.0031986649531031697,-0.003198664953103142,5.722310200225594e-05,-0.00012708324669431987
LVRN,-0.1170912820478794,0.1190996386080878,0.16276996546142086,0.8372300345385791,0.8372300345385791,0.16276996546142086,0.06252922021188664,0.000652268306903406,16,4,4,3,1000,1500,False,0.6668967012052458,-0.007563367871912446,0.002529220211886646,-0.000347731693096594
LY6G5C,0.1258428991012594,0.1102241745430588,0.8732105523001328,0.12678944769986722,0.8732105523001328,0.12678944769986722,0.057106319333479746,0.00034376402856845173,16,4,4,3,1000,1500,False,-0.001122781033200515,0.001122781033200515,-0.004227013999853556,1.043069523515175e-05
LY6G6D,0.1760031791566437,0.1132213330700664,0.9399680509962721,0.06003194900372784,0.9399680509962721,0.06003194900372784,0.1367337714120644,0.0021073878668831586,16,4,4,3,1000,1500,False,-0.0016986156703946431,0.001698615670394539,-0.0002662285879356241,-0.0002259454664501415
LY6K,-0.1474347138508625,0.1114878839578902,0.09301281352345503,0.906987186476545,0.906987186476545,0.09301281352345503,0.08561600174637385,0.0007824718774141066,16,4,4,3,1000,1500,False,0.8096538531432117,-0.0043205198098782704,-0.004050664920292754,0.0007824718774141066
LY75,-0.119968548972314,0.1088057041306876,0.135101693755028,0.864898306244972,0.864898306244972,0.135101693755028,0.04905814117629975,0.00023904029403689367,16,4,4,3,1000,1500,False,0.7395649729116387,0.00976836042169471,0.0037248078429664502,-0.0004276263726297063
LY96,-0.1947674392438578,0.1194146376939645,0.05144324686302193,0.9485567531369781,0.9485567531369781,0.05144324686302193,0.18911197992646794,0.00529304460133974,16,4,4,3,1000,1500,False,0.8988900864703114,0.0017765801963553277,0.00011197992646794219,-0.0003736220653268599
LYG1,0.1432527353042709,0.114512641426376,0.8945286526344792,0.10547134736552077,0.8945286526344792,0.10547134736552077,0.0855819218513023,0.0009186351719301537,16,4,4,3,1000,1500,False,-0.00013801403218749453,0.0001380140321875778,0.0015819218513022926,-0.0014146981614031463
LYG2,0.1346914849720512,0.1092756441243575,0.8911346224430065,0.10886537755699355,0.8911346224430065,0.10886537755699355,0.06520427029500704,0.00041439215549661333,16,4,4,3,1000,1500,False,0.0051346224430064424,-0.005134622443006345,0.0032042702950070417,0.00041439215549661333
LYPD3,-0.1916628893610147,0.1133757617588539,0.045465187790745154,0.9545348122092548,0.9545348122092548,0.045465187790745154,0.16965504285411076,0.00326801305253018,16,4,4,3,1000,1500,False,0.9068681455425882,-0.0022014788759214463,-0.005678290479222553,0.00126801305253018
LYPLA2,-0.2302455834769885,0.1090980657667716,0.017409976155475237,0.9825900238445248,0.9825900238445248,0.017409976155475237,0.26129056513589616,0.006706960324941659,16,4,4,3,1000,1500,False,0.9642566905111914,-0.0009233571778580613,0.004623898469229559,-0.00029303967505834097
LYPLAL1,-0.1375201747589858,0.1124310778111423,0.1106363520818403,0.8893636479181597,0.8893636479181597,0.1106363520818403,0.0742576352233649,0.0006320342662906989,16,4,4,3,1000,1500,False,0.7816969812514931,0.0029696854151737007,0.0002576352233649021,-3.4632400375901097e-05
LYRM2,-0.1950485470247667,0.1110475900754004,0.0395065633796261,0.9604934366203739,0.9604934366203739,0.0395065633796261,0.17230718604344147,0.0030151156793463644,16,4,4,3,1000,1500,False,0.9231601032870406,0.002173230046292801,0.00364051937677487,0.0016817823460130645
LYRM4,-0.2204159911097616,0.1161902145814312,0.028912177740701206,0.9710878222592988,0.9710878222592988,0.028912177740701206,0.24669278579851045,0.008058368024271529,16,4,4,3,1000,1500,False,0.9457544889259655,0.0035788444073679045,-0.0013072142014895483,0.0010583680242715289
LYVE1,-0.0736467937105629,0.1110827627643435,0.2536683846967761,0.7463316153032239,0.7463316153032239,0.2536683846967761,0.021174589129414858,6.210110430449063e-05,16,4,4,3,1000,1500,False,0.5019982819698906,0.009335051363442814,0.0008412557960815574,6.210110430449063e-05
LYZL1,-0.1544769282344315,0.1090296733048423,0.07826575998870222,0.9217342400112978,0.9217342400112978,0.07826575998870222,0.09100086353293241,0.0007646289922988239,16,4,4,3,1000,1500,False,0.8480675733446312,0.004599093322035619,-0.0006658031337341969,0.0004312956589655239
LYZL6,0.1538760611056549,0.1135423133203561,0.9123280121703519,0.08767198782964813,0.9123280121703519,0.08767198782964813,0.09908686549912495,0.001150269284985327,16,4,4,3,1000,1500,False,-0.006671987829648174,0.006671987829648229,-0.002579801167541654,-0.0001830640483479729
LZTFL1,-0.1627490601287989,0.1181715839526493,0.08422108530216266,0.9157789146978373,0.9157789146978373,0.08422108530216266,0.12277355280752839,0.0021592555957024376,16,4,4,3,1000,1500,False,0.8297789146978374,-0.001778914697837336,0.001773552807528389,-0.00017407773763086255
M1AP,0.1547041699436516,0.1207189951673155,0.8999949883017999,0.10000501169820014,0.8999949883017999,0.10000501169820014,0.11445732827326738,0.0021160495747890905,16,4,4,3,1000,1500,False,0.001661654968466597,-0.0016616549684664583,0.0027906616066007833,0.0007827162414557906
MAATS1,0.0927887198630748,0.11072013499962,0.7989979550462607,0.20100204495373925,0.7989979550462607,0.20100204495373925,0.03083320588255844,0.00011765033194541537,16,4,4,3,1000,1500,False,0.007664621712927366,-0.007664621712927366,0.0041665392158918395,-0.00021568300138788461
MACC1,-0.0785282874900093,0.1131400400999006,0.24381588586529845,0.7561841141347015,0.7561841141347015,0.24381588586529845,0.025554744835801297,9.773010860873244e-05,16,4,4,3,1000,1500,False,0.5141841141347016,0.001815885865298461,-0.004445255164198702,-0.00023560322472456754
MAD2L2,-0.3844855797443441,0.1167570092694603,0.00049555068992857,0.9995044493100714,0.9995044493100714,0.00049555068992857,0.7653448781563836,0.16124413557514183,16,4,4,3,1000,1500,False,0.9981711159767381,-0.0008377826434047299,-0.002321788510283085,0.001577468908475238
MADD,-0.1617879434526378,0.1107281956086132,0.07199031177518023,0.9280096882248198,0.9280096882248198,0.07199031177518023,0.10599225476779084,0.0011274261575149901,16,4,4,3,1000,1500,False,0.8520096882248198,-0.004009688224819771,-0.00200774523220916,-0.00020590717581830975
MAEA,-0.2113120667061331,0.1091710824988735,0.02645806360392655,0.9735419363960734,0.9735419363960734,0.02645806360392655,0.20828945551087524,0.004092245784826574,16,4,4,3,1000,1500,False,0.9452086030627401,-0.0018752697294067491,0.003956122177541932,9.224578482657387e-05
MAFF,-0.1540851965389572,0.1069254255187403,0.07478486656237704,0.925215133437623,0.925215133437623,0.07478486656237704,0.08619382446694523,0.0006079939899848923,16,4,4,3,1000,1500,False,0.8465484667709564,-0.003881800104289554,0.0011938244669452286,0.0006079939899848923
MAFG,-0.2264187655301438,0.1185077163488111,0.028029129392580066,0.9719708706074199,0.9719708706074199,0.028029129392580066,0.2673377391984681,0.010484225427820562,16,4,4,3,1000,1500,False,0.9403042039407533,-0.0036375372740865344,0.002004405865134784,0.0021508920944872615
MAFK,-0.1807686509987573,0.1133277382844543,0.055345356339584595,0.9446546436604154,0.9446546436604154,0.055345356339584595,0.14638944606162224,0.002424585684751509,16,4,4,3,1000,1500,False,0.8883213103270821,-0.000987976993748703,-0.00394388727171105,0.00042458568475150886
MAGEA10,-0.1160547036626055,0.1124018890863647,0.15091948789816867,0.8490805121018313,0.8490805121018313,0.15091948789816867,0.05097502810154644,0.00031796547917424187,16,4,4,3,1000,1500,False,0.7014138454351647,0.0032528212315020566,-0.00035830523178686374,0.00031796547917424187
MAGEA2B,-0.0814964806126727,0.1104915397501306,0.23038449672561856,0.7696155032743814,0.7696155032743814,0.23038449672561856,0.02426673029568844,7.610970874358848e-05,16,4,4,3,1000,1500,False,0.5409488366077149,0.001717830058951958,-0.0007332697043115621,7.610970874358848e-05
MAGEA4,-0.1456532623049838,0.1113755874384991,0.09547625978858654,0.9045237402114135,0.9045237402114135,0.09547625978858654,0.08293212408803813,0.0007324555059741052,16,4,4,3,1000,1500,False,0.8118570735447469,0.0028095931219199316,0.0002654574213715316,-0.00026754449402589483
MAGEA9,-0.0986961508968282,0.1124859079502962,0.19013225626905328,0.8098677437309467,0.8098677437309467,0.19013225626905328,0.03695653213963312,0.00018018950646275745,16,4,4,3,1000,1500,False,0.6295344103976135,0.00979892293571999,0.0002898654729665204,-0.00015314382687054253
MAGEB1,0.0821757128619327,0.1129595733541894,0.7665336999308914,0.23346630006910868,0.7665336999308914,0.23346630006910868,0.027264628414550855,0.00010840263978815737,16,4,4,3,1000,1500,False,-0.0037996334024419376,0.0037996334024420764,0.004264628414550855,0.00010840263978815737
MAGED1,-0.1273472765615198,0.110592019806652,0.12476224594119079,0.8752377540588092,0.8752377540588092,0.12476224594119079,0.059297789333340345,0.000376370998295358,16,4,4,3,1000,1500,False,0.7479044207254759,-0.0025710873921425126,-3.554399999295549e-05,0.000376370998295358
MAGED2,-0.1687205019144682,0.1098126969080156,0.06221538318354147,0.9377846168164585,0.9377846168164585,0.06221538318354147,0.11595852473464746,0.0012774242802585534,16,4,4,3,1000,1500,False,0.8744512834831253,-0.0011179501497918243,0.000291858067980863,-0.0007225757197414466
MAGEE1,-0.0801820093181004,0.1103374158376107,0.23370540641470994,0.7662945935852901,0.7662945935852901,0.23370540641470994,0.023457539100380637,7.101603940037052e-05,16,4,4,3,1000,1500,False,0.5282945935852901,-0.004294593585290052,0.0014575391003806386,7.101603940037052e-05
MAGEF1,-0.1570193373976142,0.1137050769880192,0.08364945075034713,0.9163505492496529,0.9163505492496529,0.08364945075034713,0.10432102490693068,0.0012789568535493455,16,4,4,3,1000,1500,False,0.8400172159163196,0.007316117417013837,0.00832102490693068,0.0002789568535493455
MAGT1,0.166816392074861,0.1143245817624412,0.9277376996796547,0.07226230032034528,0.9277376996796547,0.07226230032034528,0.12203972051442641,0.001782064936624116,16,4,4,3,1000,1500,False,0.0034043663463214635,-0.0034043663463213247,0.000373053847759805,0.00044873160329081613
MAL,-0.1178099578996392,0.1151083452423344,0.15304279798974962,0.8469572020102504,0.8469572020102504,0.15304279798974962,0.05687881166372442,0.0004497025199209261,16,4,4,3,1000,1500,False,0.6946238686769171,0.0007094646564163309,-0.0031211883362755807,-0.00021696414674567387
MALSU1,0.0477504926237379,0.1095301670276677,0.6685662002333631,0.3314337997666369,0.6685662002333631,0.3314337997666369,0.011388393984511996,1.8502921572135983e-05,16,4,4,3,1000,1500,False,0.001232866900029772,-0.0012328669000297166,0.000388393984511997,1.8502921572135983e-05
MALT1,0.2049409499743483,0.1104234648540959,0.9682699932873594,0.03173000671264055,0.9682699932873594,0.03173000671264055,0.19466021810316375,0.003769264216421269,16,4,4,3,1000,1500,False,-0.002396673379307379,0.0023966733793072473,0.004660218103163749,0.0011025975497546692
MAML1,0.331827024078195,0.1137517035560194,0.9982335836648935,0.0017664163351065359,0.9982335836648935,0.0017664163351065359,0.6101821686316501,0.06964748331320963,16,4,4,3,1000,1500,False,-9.974966843973032e-05,9.974966843983592e-05,0.0075155019649834065,0.0006474833132096292
MAML2,0.1865890562207055,0.1137237334277353,0.9495724547116221,0.050427545288377854,0.9495724547116221,0.050427545288377854,0.15933109338761217,0.0029265682798494588,16,4,4,3,1000,1500,False,-0.0024275452883778526,0.0024275452883778526,0.004331093387612173,-0.0004067650534838414
MAMLD1,0.1196340241972597,0.1159439152401475,0.8489233389436339,0.15107666105636613,0.8489233389436339,0.15107666105636613,0.0600456130007344,0.0005179722582623239,16,4,4,3,1000,1500,False,0.0012566722769672412,-0.0012566722769671579,0.002378946334067801,-0.0001486944084042761
MAN1A1,0.1377862802617442,0.1190005348862416,0.8765399637274272,0.12346003627257285,0.8765399637274272,0.12346003627257285,0.08653722198227831,0.0011680972045601252,16,4,4,3,1000,1500,False,0.00020663039409385409,-0.00020663039409385409,0.0025372219822783065,-0.0008319027954398748
MANBA,0.1180156343461772,0.1164250953450268,0.8446278445278725,0.1553721554721274,0.8446278445278725,0.1553721554721274,0.05917930499311811,0.0005173544280821669,16,4,4,3,1000,1500,False,0.0009611778612058641,-0.0009611778612058919,-0.00015402834021518985,0.0005173544280821669
MANEA,-0.124337416750928,0.1126107921503377,0.1347674833756245,0.8652325166243755,0.8652325166243755,0.1347674833756245,0.05947292082488629,0.00042507587707719214,16,4,4,3,1000,1500,False,0.7362325166243755,0.005767483375624494,0.0018062541582196875,-0.0005749241229228079
