gene,effect_mean,effect_var,k,sigma2,tau2,post_mean,post_se,z,p_two,lfdr,p_abs_ge_thr,hit
2023-12-01 00:00:00,-0.13168476288825912,0.4231602571891654,8,0.052895032148645674,0.02133913902715923,-0.037853719096239254,0.12330876757605339,-0.30698319219590076,0.7588561656284786,0.9999435159571005,0.019827276626844782,False
A1BG,-0.21135815652182416,0.23283284568028847,8,0.02910410571003606,0.02133913902715923,-0.08941139908903607,0.11095939209468074,-0.8058028924017722,0.4203565100439587,0.9999435159571005,0.02907983757309664,False
A1CF,-0.03463684329225067,0.2605866307493835,8,0.032573328843672936,0.02133913902715923,-0.013709637930990452,0.11354680334623685,-0.12073997265414707,0.9038969969857,0.9999435159571005,0.008710600637831366,False
A2M,-0.21788660791868353,0.10924229374678407,8,0.013655286718348009,0.02133913902715923,-0.13286437823972147,0.09125137611751567,-1.4560260227595427,0.1453854259993512,0.9999435159571005,0.03350689367947369,False
A2ML1,-0.17510701652199076,0.25568816655647886,8,0.03196102081955986,0.02133913902715923,-0.07010547399744504,0.11311872769044248,-0.6197512598381915,0.5354215621078997,0.9999435159571005,0.0215944207743719,False
A3GALT2,-0.03770043420494863,0.2580560284869922,8,0.03225700356087403,0.02133913902715923,-0.015010311713427163,0.11332707785510275,-0.13245123758171,0.8946273898961692,0.9999435159571005,0.008676602351055353,False
A4GALT,-0.2870691766286806,0.3737788959490614,8,0.04672236199363267,0.02133913902715923,-0.0900040254566262,0.1210319638157,-0.743638478787957,0.45709521773474826,0.9999435159571005,0.04200214512489549,False
A4GNT,0.0517136103261658,0.17206063916927036,8,0.021507579896158795,0.02133913902715923,0.025755155775669673,0.10349644527870339,0.24885063159719312,0.8034763243840519,0.9999435159571005,0.004850338788226523,False
AAAS,-1.7890315689980674e-05,0.08589860705777035,8,0.010737325882221293,0.02133913902715923,-1.1901683518641782e-05,0.08451684254129958,-0.0001408202573685353,0.9998876416911687,0.9999435159571005,0.0003858340167068367,False
AACS,-0.17895524339568059,0.35052700440126866,8,0.04381587555015858,0.02133913902715923,-0.05861023657554295,0.11979267709240245,-0.48926393497604004,0.624654850550345,0.9999435159571005,0.02332761440211332,False
AADAC,0.040904686480423565,0.2707614440065866,8,0.03384518050082332,0.02133913902715923,0.015817369845894512,0.11440078852514243,0.13826276942503984,0.8900327485525319,0.9999435159571005,0.00937859276497063,False
AADACL2,-0.022385020690331194,0.11734392568752107,8,0.014667990710940134,0.02133913902715923,-0.01326618011797203,0.09323511435231135,-0.14228737970806332,0.8868530146350068,0.9999435159571005,0.0014409268182343049,False
AADACL3,-0.18764536592780512,0.21197884730230157,8,0.026497355912787696,0.02133913902715923,-0.08370576808276588,0.1087201494546332,-0.7699195457571981,0.4413476187764066,0.9999435159571005,0.023533637875258275,False
AADACL4,-0.17014967634207198,0.3436696427274586,8,0.042958705340932324,0.02133913902715923,-0.05646919635600512,0.11940316318153661,-0.4729288140394675,0.6362639670003578,0.9999435159571005,0.022112636540168425,False
AADAT,0.11552341056215368,0.07553094361619388,8,0.009441367952024235,0.02133913902715923,0.0800886782191262,0.08090363293313425,0.9899268464905451,0.3222098763401138,0.9999435159571005,0.0032833352149815196,False
AAED1,-0.14550861112986208,0.16072750188382723,8,0.020090937735478404,0.02133913902715923,-0.07494624015153031,0.1017256986661581,-0.7367483451501059,0.46127540100539666,0.9999435159571005,0.013584904226570119,False
AAGAB,-0.006339019308434682,0.2871076956566239,8,0.03588846195707799,0.02133913902715923,-0.002363705834109541,0.11568128376112655,-0.02043291496479605,0.9836980269818123,0.9999435159571005,0.009520055945555085,False
AAK1,-0.3158287298541673,0.2062936644508993,8,0.025786708056362413,0.02133913902715923,-0.14301097152025044,0.10805797218771658,-1.3234652531866327,0.1856807040740125,0.9999435159571005,0.07315723305018286,False
AAMDC,-0.11561713231965959,0.24219051725335322,8,0.030273814656669153,0.02133913902715923,-0.04780137319022891,0.11187747694652533,-0.42726538437291345,0.6691860425135379,0.9999435159571005,0.013029891479509972,False
AAMP,0.1318868527615755,0.2274387212995967,8,0.028429840162449586,0.02133913902715923,0.05654831448745774,0.11040691855760669,0.5121808961451333,0.6085244119838946,0.9999435159571005,0.014345886616171177,False
AANAT,0.280939769677793,0.15095368412378685,8,0.018869210515473356,0.02133913902715923,0.1490987039161121,0.10007075766520478,1.4899327975004895,0.13624190683231996,0.9999435159571005,0.06578777541388052,False
AAR2,-0.1898240565539812,0.36668878012918577,8,0.04583609751614822,0.02133913902715923,-0.06030022582642179,0.12066676274758219,-0.49972523048920553,0.6172685643755171,0.9999435159571005,0.02490477395301805,False
AARD,0.07773875601397362,0.2095746288233226,8,0.026196828602915324,0.02133913902715923,0.034897325227288986,0.10844302818987035,0.321803308242076,0.7476017078991659,0.9999435159571005,0.00825686884833872,False
AARS,-0.2951598362490357,0.36041144492703114,8,0.04505143061587889,0.02133913902715923,-0.0948697505506672,0.12033432945678575,-0.7883847525384404,0.4304716867576035,0.9999435159571005,0.044644444251449006,False
AARS2,0.16239461776055372,0.10397655961098164,8,0.012997069951372705,0.02133913902715923,0.10092440105491812,0.08987419281184389,1.1229519609284102,0.2614578975295716,0.9999435159571005,0.013382484749458877,False
AARSD1,0.2643268024626962,0.21609092395733334,8,0.027011365494666668,0.02133913902715923,0.11665868726994871,0.10918455567915447,1.0684541100552485,0.2853157200254355,0.9999435159571005,0.04662556900648249,False
AASDH,-0.15748530055927062,0.18994092799873516,8,0.023742615999841895,0.02133913902715923,-0.07454458508448583,0.10601133981824863,-0.7031755773702035,0.48194633729409886,0.9999435159571005,0.016927466438930176,False
AASDHPPT,0.13741349379544704,0.2397687474843813,8,0.02997109343554766,0.02133913902715923,0.05714816533797541,0.11164460695947369,0.5118757358223299,0.60873798087025,0.9999435159571005,0.015496320958744998,False
AASS,-0.025278289348944237,0.03242223890390934,8,0.004052779862988668,0.02133913902715923,-0.021243645788234383,0.05836025659062259,-0.3640087797634502,0.715851453198221,0.9999435159571005,9.104815526507857e-07,False
AATF,-0.05022516468274254,0.18138816098199134,8,0.022673520122748918,0.02133913902715923,-0.024351216048468353,0.10484775059974222,-0.2322531090002061,0.8163414302576016,0.9999435159571005,0.005270235361788858,False
AATK,-0.10831282542520906,0.06296665074352827,8,0.007870831342941033,0.02133913902715923,-0.07912717510110333,0.07582862682120947,-1.0435000397365926,0.2967167624217114,0.9999435159571005,0.0017913671232932633,False
ABAT,0.1549904181185835,0.4861747807764032,8,0.0607718475970504,0.02133913902715923,0.040279166236870535,0.1256721459942803,0.3205098943619834,0.7485818310461834,0.9999435159571005,0.02277121786672103,False
